player_id,teamName,firstName,lastName,vitals_Face ID,vitals_Play Type 2,vitals_Portrait ID,vitals_Headshot ID,vitals_Position,vitals_Secondary Position,vitals_Play Type 1,vitals_Play Initiator,vitals_Play Type 3,vitals_Play Type 4,vitals_Used Retirement Grace,vitals_Contract Thought,attributes_Intangibles,attributes_Driving Layup,attributes_Draw Foul,attributes_Left Foot Durability,attributes_Post Fade,attributes_3pt Shot,attributes_Post Hook,attributes_Interior Defense,attributes_Post Moves,attributes_Close Shot,attributes_Midrange Shot,attributes_Right Hip Durability,attributes_Vertical,attributes_Free Throw,attributes_Ball Control,attributes_Passing IQ,attributes_Right Elbow Durability,attributes_Pass Accuracy,attributes_Right Knee Durability,attributes_Offensive Rebound,attributes_Standing Dunk,attributes_Driving Dunk,attributes_Shot IQ,attributes_Agility,attributes_Passing Vision,attributes_Hands,attributes_Defensive Rebound,attributes_Speed,attributes_Perimeter Defense,attributes_Block,attributes_Offensive Consistency,attributes_Steal,attributes_Right Ankle Durability,attributes_Speed with Ball,attributes_Strength,attributes_Stamina,attributes_Left Ankle Durability,attributes_Left Knee Durability,attributes_Hustle,attributes_Pass Perception,attributes_Defensive Consistency,attributes_Help Defense IQ,attributes_Potential,attributes_Head Durability,attributes_Left Shoulder Durability,attributes_Right Shoulder Durability,attributes_Right Foot Durability,attributes_Left Elbow Durability,attributes_Left Hand Durability,attributes_Right Hand Durability,attributes_Left Hip Durability,attributes_Miscanellous Durability,badges_Rise Up,badges_Ankle Assassin,badges_Float Game,badges_Challenger,badges_Posterizer,badges_Physical Finisher,badges_Off-Ball Pest,badges_Limitless Range,badges_Layup Mixmaster,badges_Aerial Wizard,badges_Hook Specialist,badges_Pick Dodger,badges_Paint Prodigy,badges_Laid Back,badges_Post Powerhouse,badges_Boxout Beast,badges_On-Ball Menace,badges_Post-Up Poet,badges_Post Fade Phenom,badges_Deadeye,badges_Dimer,badges_Slippery Off-Ball,badges_Mini Marksman,badges_Set Shot Specialist,badges_Shifty Shooter,badges_Reserved,badges_Bail Out,badges_Break Starter,badges_Finance Savvy,badges_Handles for Days,badges_Expressive,badges_Keep It Real,badges_Unpluckable,badges_Rebound Chaser,badges_High-Flying Denier,badges_Versatile Visionary,badges_Extremely Confident,badges_Lightning Launch,badges_Strong Handle,badges_Post Lockdown,badges_Brick Wall,badges_Glove,badges_Interceptor,badges_Pogo Stick,badges_Paint Patroller,badges_Immovable Enforcer,badges_Friendly,badges_Enforcer,badges_Team Player,badges_Pat My Back,badges_Work Ethic,badges_Unpredictable,badges_Media Ringmaster,badges_Warm Weather Fan,badges_Alpha Dog,tendencies_Contested Jumper Mid,tendencies_Spot Up Shot Mid,tendencies_Off Screen Shot Mid,tendencies_Crash,tendencies_Contested Jumper 3pt,tendencies_Driving Step Back,tendencies_Shot Close,tendencies_Drive Pull Up Mid,tendencies_Setup With Sizeup,tendencies_Driving Dunk Tendency,tendencies_Drive Pull Up 3pt,tendencies_Shot Close Left,tendencies_Spot Up Shot 3pt,tendencies_Off Screen Shot 3pt,tendencies_Shot Close Middle,tendencies_Shot Close Right,tendencies_Shot Mid Center,tendencies_Shot Mid Left,tendencies_Shot Mid Left Center,tendencies_Shot Mid Right,tendencies_Dish To Open Man,tendencies_Shot Mid Right Center,tendencies_Standing Dunk Tendency,tendencies_Shot Mid,tendencies_Driving Spin,tendencies_Shot 3pt,tendencies_Stepback Jumper Mid,tendencies_Shot 3pt Center,tendencies_Euro Step Layup,tendencies_Shot 3pt Left,tendencies_Shot 3pt Left Center,tendencies_Spin Layup,tendencies_Shot 3pt Right,tendencies_Shot 3pt Right Center,tendencies_Shot Under Basket,tendencies_Spin Jumper Tendency,tendencies_Step Through Shot,tendencies_Off Screen Drive,tendencies_Spot Up Drive,tendencies_Stepback Jumper 3pt,tendencies_Driving Layup Tendency,tendencies_Transition Pull Up 3pt,tendencies_Use Glass,tendencies_Triple Threat Jab Step,tendencies_Touches,tendencies_Flashy Dunk,tendencies_Drive Right,tendencies_Alley-Oop,tendencies_Driving Double Crossover,tendencies_Transition Spot Up,tendencies_Putback Dunk,tendencies_Hop Step Layup,tendencies_No Setup Dribble,tendencies_Floater,tendencies_Triple Threat Pump Fake,tendencies_Triple Threat Idle,tendencies_Pass Interception,tendencies_Driving Dribble Hesitation,tendencies_Setup With Hesitation,tendencies_Triple Threat Shoot,tendencies_Drive,tendencies_On Ball Steal,tendencies_Driving Behind The Back,tendencies_Driving Crossover,tendencies_Driving Half Spin,tendencies_Driving In And Out,tendencies_No Driving Dribble Move,tendencies_Attack Strong On Drive,tendencies_Flashy Pass,tendencies_Alley Oop Pass,tendencies_Post Up,tendencies_Post Shimmy Shot,tendencies_Post Face Up,tendencies_Post Back Down,tendencies_Post Aggressive Backdown,tendencies_Shoot From Post,tendencies_Post Hook Left,tendencies_Post Hook Right,tendencies_Post Fade Left,tendencies_Post Fade Right,tendencies_Post Up And Under,tendencies_Post Hop Shot Tendency,tendencies_Post Step Back Shot,tendencies_Post Drive,tendencies_Post Spin,tendencies_Post Drop Step,tendencies_Post Hop Step,tendencies_Shoot,tendencies_Roll Vs Pop,tendencies_Iso Vs Elite Defender,tendencies_Iso Vs Good Defender,tendencies_Iso Vs Average Defender,tendencies_Iso Vs Poor Defender,tendencies_Play Discipline,tendencies_Take Charge,tendencies_Contest Shot,tendencies_Block Shot,tendencies_Foul,tendencies_Hard Foul
10,Current 76ers,Adem,Bona,8287,Post Up Low,10422,0,C,N/A,P&R Roll Man,No,Post Up High,N/A,0,0,70,72,40,80,42,27,59,70,59,88,37,80,89,68,52,40,80,40,80,76,80,85,75,68,29,74,76,82,37,94,60,43,80,57,73,84,80,80,97,50,60,72,79,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,40,25,20,0,25,0,0,70,25,28,99,25,58,14,10,30,10,30,20,20,75,11,0,73,25,39,45,14,14,25,16,17,32,0,15,5,10,25,35,0,30,5,60,15,50,75,0,25,60,40,95,5,5,50,60,15,5,0,10,35,0,15,0,0,99,80,5,0,15,0,0,99,75,10,9,12,15,15,0,0,0,0,0,0,0,60,30,0,0,0,0,99,10,99,40,96,5
11,Current 76ers,Andre,Drummond,2452,Post Up Low,2462,2462,C,N/A,P&R Roll Man,No,Post Up High,N/A,0,0,40,66,40,82,45,47,70,77,67,91,47,80,79,62,45,70,84,52,81,92,85,80,60,58,32,90,94,60,52,62,45,86,80,49,95,89,83,82,90,70,70,74,80,84,77,71,81,80,85,85,86,79,2,0,0,0,0,0,0,0,0,1,1,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,30,30,0,0,0,28,30,5,80,30,24,25,30,50,26,0,25,75,0,20,0,90,0,0,1,0,38,5,12,0,0,12,38,99,0,65,5,5,0,45,0,5,0,65,80,50,55,0,0,99,15,90,10,85,30,99,15,5,55,10,60,0,15,0,0,90,80,10,0,65,0,15,85,90,50,90,80,15,15,20,0,0,45,10,50,90,65,95,0,0,0,5,99,10,99,45,74,5
12,Current 76ers,Kyle,Lowry,1357,Handoff Receiver,1357,1357,PG,SG,P&R Point,Yes,Isolation Point,Cutter,0,0,50,70,45,84,44,75,38,60,40,90,85,83,72,82,79,80,85,75,80,34,25,25,60,84,67,95,48,84,80,56,45,76,74,84,67,96,74,76,97,80,80,80,85,78,88,74,78,84,83,84,82,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,30,30,40,15,35,13,55,5,0,75,22,95,35,57,21,29,6,45,4,65,16,0,3,5,53,30,28,25,15,27,25,8,22,11,40,40,5,25,30,30,10,5,55,65,0,25,25,10,70,30,25,5,75,55,20,80,30,90,10,60,45,10,30,0,10,75,35,40,99,0,0,0,0,40,10,0,0,15,15,0,0,0,5,5,0,0,35,10,0,5,5,10,80,40,45,15,62,15
13,Current 76ers,Lonnie,Walker IV,7717,Handoff Receiver,7717,7717,SG,SF,P&R Ball Handler,No,Isolation,3 PT,0,0,50,82,67,80,53,77,48,55,48,76,85,80,83,76,78,67,83,70,72,33,40,75,65,89,67,75,65,89,74,51,75,38,74,77,64,85,75,70,65,65,35,62,77,85,88,85,80,83,84,82,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,35,20,10,55,25,70,5,75,55,36,95,35,32,32,28,14,12,22,45,24,40,11,20,96,27,10,15,35,20,55,21,14,36,35,25,60,20,28,60,12,10,95,65,30,65,35,10,35,30,50,50,25,75,10,60,60,45,15,85,40,0,15,10,15,75,55,25,5,0,0,0,0,65,10,0,0,15,15,0,0,0,5,5,0,0,75,50,0,5,5,15,90,5,45,25,50,5
14,Current 76ers,Ricky,Council IV,1,P&R Wing,10357,10357,SF,SG,Cutter,Yes,Isolation Wing,Handoff Receiver,0,0,75,80,57,80,40,70,40,52,40,81,59,80,80,84,68,54,80,67,80,46,45,75,75,70,43,80,64,74,60,50,70,41,80,70,60,85,80,80,85,55,50,54,76,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,30,20,0,45,45,60,5,70,30,25,65,25,75,0,50,0,0,25,35,25,0,4,20,40,25,11,25,23,11,50,44,11,51,0,15,65,10,25,40,0,5,55,50,0,60,25,5,0,45,35,55,20,5,20,95,50,40,5,80,35,10,25,10,5,75,65,20,5,0,0,0,0,40,10,0,0,15,15,0,0,0,5,5,0,0,65,0,0,0,5,5,95,5,35,10,42,5
15,Current 76ers,Alex,Reese,1,P&R Wing,10466,0,PF,C,Cutter,No,P&R Roll Man,N/A,0,0,75,67,34,80,60,79,60,55,60,72,76,80,66,78,44,43,80,44,80,50,65,65,65,58,32,80,77,55,52,50,45,35,80,50,65,80,80,80,75,54,40,58,72,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,25,10,10,0,41,35,5,0,25,32,95,25,26,42,25,33,9,33,25,0,0,6,0,59,25,6,0,23,10,0,37,24,6,0,15,5,10,25,5,0,0,5,55,0,99,25,0,35,25,0,75,10,5,50,65,15,20,95,65,20,0,15,0,0,80,75,10,0,10,0,99,0,70,10,5,5,15,15,0,0,0,5,5,0,0,45,0,0,0,5,10,95,5,65,5,48,5
16,Current 76ers,Jeff,Dowtin,8101,Isolation,9981,9981,PG,SG,P&R Ball Handler,Yes,Cutter,Handoff Receiver,0,0,70,82,50,80,42,82,35,30,30,95,84,80,75,70,78,77,80,75,80,36,30,75,90,70,70,85,50,79,60,56,80,46,80,79,30,80,80,80,84,52,40,58,76,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,25,10,5,35,10,80,20,0,35,35,60,25,59,6,36,36,14,0,50,14,0,0,10,48,25,4,30,20,14,50,32,20,33,0,25,5,5,25,15,5,5,5,45,0,45,25,5,65,30,45,10,20,35,45,90,40,70,70,65,60,5,15,5,15,75,50,25,30,0,0,0,0,30,10,0,0,15,15,0,0,0,5,5,0,0,40,50,5,10,20,35,65,5,35,15,5,5
17,Current 76ers,Jalen,Hood-Schifino,8111,Isolation,10290,10290,SG,PG,P&R Ball Handler,Yes,Cutter,Handoff Receiver,0,0,70,74,44,80,49,76,49,52,52,73,88,80,72,77,82,77,80,78,80,30,35,65,70,79,64,90,45,79,74,68,60,38,80,79,48,85,80,80,85,59,55,60,81,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,30,30,20,30,33,70,30,75,99,19,85,30,45,36,15,30,8,34,45,13,0,40,10,50,25,14,15,14,15,40,43,14,26,0,20,5,30,30,70,0,0,5,55,10,50,25,0,40,30,20,15,20,5,50,25,50,55,20,95,35,15,15,10,10,75,55,50,85,0,0,0,0,0,10,5,0,20,15,0,0,0,5,5,0,0,75,50,5,15,30,60,25,5,45,25,86,5
18,Current Bucks,Damian,Lillard,2449,Isolation Point,2459,2459,PG,N/A,P&R Point,Yes,Handoff Receiver,3 PT,1,0,85,87,88,98,38,86,30,31,42,82,95,99,89,93,95,86,96,86,97,33,25,85,80,87,75,98,54,87,69,37,95,46,98,86,63,97,99,98,95,77,60,72,94,98,96,97,98,97,98,99,99,98,0,3,3,0,2,3,0,3,2,0,0,0,0,0,0,0,0,0,0,3,1,0,3,4,3,0,3,2,0,3,1,0,2,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,55,55,15,50,45,31,95,30,70,99,29,99,75,47,24,13,25,13,27,50,22,0,17,10,87,20,28,20,7,30,65,8,27,44,35,25,10,25,30,95,25,10,65,95,0,30,25,20,65,30,40,5,25,65,15,80,35,45,35,95,35,15,20,10,10,40,50,45,5,0,0,50,50,40,10,0,0,15,15,0,0,0,5,5,0,0,85,0,60,75,99,99,25,10,30,15,38,20
19,Current Bucks,Taurean,Prince,7219,P&R Wing,7219,7219,SG,SF,Handoff Receiver,No,P&R Roll Man,3 PT,0,0,95,76,55,80,45,86,52,64,51,73,80,80,84,83,70,55,82,68,85,34,75,70,60,78,38,85,55,80,74,40,60,53,82,69,60,84,84,84,85,81,60,68,76,80,81,83,81,84,80,82,81,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,30,15,15,15,18,55,5,70,50,22,95,45,46,32,19,32,13,26,40,10,25,2,0,61,29,18,0,28,16,0,20,18,17,0,25,55,25,30,45,0,5,5,60,15,65,25,0,65,25,0,55,15,5,50,65,15,40,10,40,35,0,15,0,0,75,60,15,5,0,0,0,0,40,10,0,0,15,15,0,0,0,5,5,0,0,40,45,0,0,5,10,95,20,55,25,50,5
20,Current Bucks,Kyle,Kuzma,7535,Isolation Wing,7535,7535,SF,PF,P&R Wing,No,Handoff Receiver,P&R Wing,0,0,95,75,50,85,65,74,66,66,66,82,60,80,75,63,77,78,78,66,84,39,75,75,80,74,46,95,69,74,75,47,70,36,79,67,74,85,72,84,95,72,70,74,84,85,84,85,84,79,80,74,80,85,0,0,2,0,1,2,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,50,45,5,15,0,70,90,25,75,90,31,95,50,36,33,24,16,24,9,30,27,40,13,0,71,5,25,0,25,20,5,17,13,53,20,55,10,45,15,95,25,20,5,90,45,50,45,0,40,35,15,50,50,5,50,30,15,30,35,95,25,0,15,0,0,75,70,10,20,25,10,5,95,60,20,15,20,25,35,10,15,5,25,20,25,25,90,30,5,15,25,50,30,10,65,30,48,5
21,Current Bucks,Giannis,Antetokounmpo,2701,P&R Ball Handler,2768,2768,PF,C,Isolation,Yes,Post Up Low,P&R Roll Man,1,0,98,98,97,88,74,52,79,90,87,90,84,88,85,60,87,95,98,84,85,61,85,91,98,86,80,95,91,89,87,71,98,70,88,80,94,98,90,85,95,88,95,92,98,90,93,92,87,95,89,95,92,95,1,0,2,2,3,4,2,0,3,3,2,1,3,0,3,3,3,2,2,0,2,0,0,0,0,0,1,2,0,0,1,0,0,2,3,2,0,2,3,3,2,2,2,3,3,3,1,0,0,0,0,0,0,0,1,10,55,50,40,0,5,41,99,35,99,85,48,75,50,40,12,33,7,45,3,45,12,80,14,15,17,0,47,99,17,18,85,3,15,99,40,70,5,50,0,99,5,5,50,99,90,30,99,0,5,55,25,25,10,20,30,70,70,30,65,99,40,5,85,15,55,70,80,20,0,65,15,15,85,85,45,45,5,15,85,30,15,15,35,65,30,0,99,80,30,40,99,99,25,5,70,40,58,45
22,Current Bucks,Brook,Lopez,1516,Post Up Low,1516,1516,C,N/A,P&R Roll Man,No,Post Up High,Handoff Receiver,0,0,95,60,60,68,80,81,80,89,80,98,86,84,60,85,35,78,81,35,82,50,80,65,75,60,34,95,54,25,45,86,85,37,60,25,89,92,60,84,90,78,95,94,83,84,82,82,60,80,82,81,82,80,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,45,30,15,5,0,17,50,5,70,40,22,95,30,47,31,50,14,22,14,20,0,60,2,0,60,0,28,0,12,20,0,15,25,33,5,70,5,25,5,35,15,5,75,75,15,75,45,0,70,40,15,90,15,75,50,55,15,5,20,20,25,0,15,0,0,99,80,5,0,20,15,15,85,90,15,70,55,45,40,50,0,0,25,15,25,15,50,35,0,0,0,5,90,5,99,90,58,35
23,Current Bucks,Bobby,Portis Jr.,4454,P&R Roll Man,4454,4454,PF,C,Post Up Low,No,Isolation Wing,N/A,0,0,80,74,74,84,83,80,83,78,83,93,79,84,64,82,52,52,84,55,84,63,75,70,75,64,47,85,87,65,40,60,95,41,84,59,83,85,84,84,90,65,65,75,83,84,84,84,84,84,84,84,84,84,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,30,50,30,10,5,0,63,85,10,70,35,7,95,30,66,27,20,26,27,11,25,16,65,16,0,44,10,23,0,19,14,5,29,15,41,10,45,5,10,0,40,10,10,55,75,25,55,30,0,30,55,0,75,20,55,40,75,15,20,30,30,40,0,15,0,0,80,75,5,0,90,0,20,80,80,80,20,30,25,25,30,20,35,15,15,20,20,70,20,0,5,10,20,95,5,75,25,68,85
24,Current Bucks,Gary,Trent Jr.,7736,Handoff Receiver,7736,7736,SG,SF,P&R Wing,No,3 PT,Mid Range,0,0,80,80,84,80,57,85,44,50,46,94,78,85,90,83,79,71,82,70,67,31,40,75,65,85,31,73,45,85,61,30,70,53,85,77,58,80,84,80,70,64,35,60,80,84,83,82,81,81,86,84,85,80,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,50,60,15,15,0,31,99,5,70,95,20,95,60,66,14,36,21,11,16,25,16,0,20,0,82,20,15,0,23,19,0,29,14,21,0,15,40,20,15,35,45,10,55,75,15,55,30,0,70,30,0,25,30,0,35,85,15,65,15,45,45,0,15,0,0,75,75,15,10,0,0,0,0,25,10,0,0,15,15,0,0,0,5,5,0,0,60,10,0,5,5,10,85,5,25,10,34,5
25,Current Bucks,Ryan,Rollins,8233,Isolation,10083,10083,PG,SG,P&R Ball Handler,Yes,Handoff Receiver,N/A,0,0,80,78,77,80,42,85,40,43,42,80,74,80,80,84,78,78,80,78,80,40,25,65,80,86,72,85,53,86,60,61,75,76,80,82,39,85,80,80,79,52,45,59,77,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,20,0,5,60,30,10,0,30,0,95,25,100,0,25,25,25,25,60,25,0,0,15,18,25,0,0,56,11,15,33,0,46,0,15,5,25,25,60,10,0,25,55,0,15,25,0,25,35,15,10,35,50,25,99,30,80,10,95,99,5,30,0,15,75,40,15,35,0,0,0,0,40,10,0,0,15,15,0,0,0,5,5,0,0,70,50,5,5,10,25,80,5,60,45,74,5
26,Current Bucks,A.J.,Green,8159,3 PT,10100,10100,SF,SG,Handoff Receiver,No,P&R Wing,P&R Roll Man,0,0,70,71,45,80,34,86,34,40,48,60,80,80,75,86,70,68,80,61,80,31,40,40,70,69,36,80,48,69,63,35,75,38,80,68,42,80,80,80,75,60,45,50,80,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,25,20,50,55,5,50,5,70,75,17,95,40,61,22,11,24,17,25,75,23,0,7,20,99,27,22,15,6,10,55,7,55,4,35,25,60,15,29,65,12,5,95,60,0,45,35,10,70,25,50,30,5,75,10,50,60,65,0,15,20,0,15,10,15,75,25,25,25,0,0,0,0,20,10,0,0,15,15,0,0,0,5,5,0,0,45,0,0,0,0,5,99,20,45,10,58,5
27,Current Bucks,Kevin,Porter Jr.,7849,Isolation,7849,7849,PG,SG,P&R Ball Handler,Yes,Handoff Receiver,Cutter,0,0,75,85,84,80,62,78,25,44,44,88,85,80,75,74,82,82,80,82,80,40,40,80,50,75,72,95,69,85,69,47,95,73,80,83,52,88,80,80,80,60,40,64,79,80,80,80,80,80,80,80,80,80,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,45,5,25,0,43,99,30,80,99,24,85,45,42,34,31,15,11,24,55,19,0,12,20,68,60,16,25,16,22,10,21,25,34,0,15,5,25,55,75,0,5,35,75,35,60,30,0,30,30,20,5,40,35,15,80,20,65,15,95,45,0,20,0,5,75,45,15,60,5,0,10,0,30,10,0,0,15,15,0,0,0,5,5,0,0,75,35,35,45,55,65,25,10,50,10,56,10
28,Current Bucks,Jericho,Sims,9949,Post Up Low,9949,9949,C,N/A,P&R Roll Man,No,N/A,N/A,0,0,40,64,40,80,60,26,60,66,60,68,69,80,83,52,35,32,80,30,80,84,80,89,50,80,31,80,79,80,40,62,40,35,80,34,65,85,80,80,90,55,40,66,76,80,80,80,80,80,80,80,80,80,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,25,20,0,0,4,25,0,70,25,25,0,25,50,25,30,10,25,10,20,25,75,0,0,0,25,30,20,10,25,20,10,25,30,0,15,5,5,25,95,0,0,5,40,15,1,99,0,0,45,15,95,5,75,50,40,15,5,15,5,20,0,15,0,0,99,80,5,0,5,0,0,99,65,10,0,0,15,15,0,0,0,5,5,0,0,20,99,0,0,0,0,99,5,99,40,56,5
29,Current Bucks,Andre,Jackson Jr.,8129,Handoff Receiver,10309,10309,SG,SF,Cutter,Yes,P&R Wing,Mid Range,0,0,65,70,37,80,44,81,43,53,44,77,68,80,84,70,69,64,80,69,80,60,40,90,70,87,41,87,56,87,80,55,30,46,80,74,50,90,80,80,80,81,80,80,78,80,80,80,80,80,80,80,80,80,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,35,30,25,0,15,13,55,0,75,30,35,70,30,48,17,25,19,19,25,50,12,0,1,45,29,26,18,0,30,8,0,22,22,20,15,15,5,20,25,70,5,10,45,55,30,50,40,0,10,40,0,50,50,45,25,75,30,50,15,15,35,0,30,0,15,80,50,25,10,0,0,0,0,30,10,26,29,22,34,0,0,0,35,15,0,0,30,50,0,0,0,0,99,10,55,15,99,5
30,Current Bucks,Pat,Connaughton,4392,Handoff Receiver,4392,4392,SF,SG,P&R Wing,No,P&R Roll Man,Cutter,0,0,40,84,66,84,34,72,35,35,30,80,69,84,95,72,78,78,84,69,84,43,30,86,70,78,49,90,63,77,75,57,40,32,84,65,45,80,84,84,90,75,70,74,77,84,84,84,84,84,84,84,84,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,10,15,6,30,5,70,35,8,95,35,92,0,14,14,14,0,40,58,0,1,5,51,0,17,0,14,26,0,24,19,18,0,15,5,5,5,30,15,5,50,55,30,80,25,0,65,35,0,55,5,50,25,45,30,40,5,40,30,5,15,0,5,75,60,25,5,0,0,0,0,20,10,0,0,15,15,0,0,0,5,5,0,0,35,5,0,0,0,0,99,5,65,15,42,5
31,Current Bucks,Chris,Livingston,8151,Handoff Receiver,10331,10331,PF,SF,Isolation Wing,No,N/A,N/A,0,0,80,76,37,80,44,70,39,52,40,76,68,80,83,72,69,52,80,65,80,52,50,80,60,80,34,79,51,80,64,48,35,47,80,68,54,85,80,80,65,62,40,52,74,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,25,15,10,0,16,40,5,75,60,14,90,30,68,18,8,31,15,46,60,0,45,0,0,20,28,11,0,23,14,0,39,13,51,0,15,5,25,33,40,0,5,10,50,45,30,35,0,0,40,0,55,5,0,60,55,15,40,5,25,30,0,15,0,0,99,40,10,55,0,0,0,0,55,10,0,0,15,15,0,0,0,0,0,0,0,40,50,0,0,5,5,95,5,35,5,99,5
32,Current Bucks,Tyler,Smith,8279,Handoff Receiver,10414,0,C,PF,P&R Roll Man,No,Post Up Low,N/A,0,0,50,64,44,80,64,80,64,53,64,72,75,80,84,73,57,58,80,39,80,47,80,80,60,69,32,70,60,72,52,59,50,35,80,67,58,85,80,80,75,47,35,52,80,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,30,20,5,0,16,40,0,70,35,100,95,40,0,0,30,10,25,10,20,25,0,2,0,57,25,50,15,0,0,55,0,50,40,35,25,60,20,25,55,12,0,95,55,20,60,45,0,35,40,50,75,0,75,10,50,15,25,10,30,15,0,15,0,0,99,80,5,40,50,0,5,95,65,35,5,0,20,20,0,20,0,35,5,0,0,65,35,0,0,0,0,99,10,60,25,58,5
