NBA_ID,Season,Player,Deadeye,Limitless Range,Mini Marksman,Set Shot Specialist,Shifty Shooter,Aerial Wizard,Float Game,Hook Specialist,Layup Mixmaster,Paint Prodigy,Physical Finisher,Posterizer,Post Fade Phenom,Post Powerhouse,Post Up Poet,Rise Up,Ankle Assassin,Bail Out,Break Starter,Dimer,Handles for Days,Lightning Launch,Strong Handle,Unpluckable,Versatile Visionary,Challenger,Glove,High Flying Denier,Immovable Enforcer,Interceptor,Off Ball Pest,On-Ball Menace,Paint Patroller,Pick Dodger,Post Lockdown,Boxout Beast,Rebound Chaser,Brick Wall,Pogo Stick,Slippery Off Ball
1629346,2019-20,Alen Smailagic,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1629346,2020-21,Alen Smailagic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629353,2018-19,Isaac Humphries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629541,2018-19,Dairis Bertans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629597,2019-20,Zylan Cheatham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629597,2021-22,Zylan Cheatham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629598,2019-20,Chris Clemons,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629599,2019-20,Amir Coffey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629599,2020-21,Amir Coffey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629599,2021-22,Amir Coffey,0,0,0,2,0,0,2,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,2,1,0,1,2,0,0,0,0,1
1629599,2022-23,Amir Coffey,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1629599,2023-24,Amir Coffey,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1
1629599,2024-25,Amir Coffey,1,0,0,0,1,2,0,0,0,2,1,1,2,1,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2
1629599,2025-26,Amir Coffey,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1629600,2021-22,Jarron Cumberland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629602,2021-22,Javin DeLaurier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629603,2020-21,Mamadi Diakite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629603,2021-22,Mamadi Diakite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629603,2022-23,Mamadi Diakite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629603,2023-24,Mamadi Diakite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1629604,2020-21,CJ Elleby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629604,2021-22,CJ Elleby,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1629605,2019-20,Tacko Fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1629605,2020-21,Tacko Fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1629605,2021-22,Tacko Fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1629606,2020-21,Robert Franks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1629607,2019-20,Jared Harper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629607,2020-21,Jared Harper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629607,2021-22,Jared Harper,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629608,2019-20,Dewan Hernandez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1629610,2019-20,DaQuan Jeffries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629610,2020-21,DaQuan Jeffries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629610,2021-22,DaQuan Jeffries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629610,2023-24,DaQuan Jeffries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629610,2024-25,DaQuan Jeffries,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1
1629611,2019-20,Terance Mann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629611,2020-21,Terance Mann,0,0,0,0,0,3,0,1,1,2,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,2,1,0,1,0,0,1,0,0,2
1629611,2021-22,Terance Mann,0,0,0,1,0,3,1,0,1,2,2,2,2,1,0,1,1,0,1,0,1,2,3,1,0,1,0,0,2,0,3,2,0,3,1,1,1,0,0,0
1629611,2022-23,Terance Mann,0,0,0,2,0,2,1,0,2,2,2,1,1,1,0,1,1,0,1,1,1,0,3,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1
1629611,2023-24,Terance Mann,0,0,0,0,0,3,0,1,1,2,2,1,2,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,2,1,0,2,0,1,0,1,0,0
1629611,2024-25,Terance Mann,0,0,0,0,0,2,1,0,1,2,1,1,3,0,0,0,0,0,0,2,0,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
1629611,2025-26,Terance Mann,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,2,1,1,3,1,1,1,0,0,2,0,2,2,0,1,0,0,0,0,0,2
1629614,2022-23,Andrew Nembhard,0,0,1,1,0,0,2,0,1,1,2,0,2,0,0,0,1,0,1,3,1,2,2,1,2,3,0,0,1,1,4,3,0,3,0,0,0,0,0,2
1629614,2023-24,Andrew Nembhard,0,0,0,1,1,0,1,0,1,2,1,0,3,0,0,0,1,0,0,1,2,2,1,2,0,1,1,0,1,1,3,3,0,3,0,0,0,0,0,2
1629614,2024-25,Andrew Nembhard,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,0,2,2,2,2,0,2,0,3,1,0,0,2,4,4,0,3,0,0,0,0,0,1
1629614,2025-26,Andrew Nembhard,0,1,0,2,1,0,2,0,1,2,1,0,3,0,0,0,2,1,3,3,2,3,1,2,2,1,0,0,1,0,4,2,0,2,0,0,0,0,0,2
1629617,2020-21,Reggie Perry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1629617,2021-22,Reggie Perry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1629618,2023-24,Jalen Pickett,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629618,2024-25,Jalen Pickett,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1629618,2025-26,Jalen Pickett,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1629619,2021-22,Myles Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629620,2019-20,Justin Robinson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1629620,2020-21,Justin Robinson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629620,2021-22,Justin Robinson,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629621,2019-20,Marial Shayok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629622,2019-20,Max Strus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629622,2020-21,Max Strus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629622,2021-22,Max Strus,3,2,0,3,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
1629622,2022-23,Max Strus,1,1,0,2,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1629622,2023-24,Max Strus,1,0,0,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,2,2,0,2,2,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2
1629622,2024-25,Max Strus,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,0,1,2,1,2,1,0,0,1,0,1,1,0,1,0,1,1,1,0,3
1629622,2025-26,Max Strus,1,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3
1629623,2021-22,Lindell Wigginton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629623,2022-23,Lindell Wigginton,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629623,2023-24,Lindell Wigginton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629625,2019-20,Justin Wright-Foreman,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629626,2019-20,Bol Bol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629626,2020-21,Bol Bol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629626,2021-22,Bol Bol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629626,2022-23,Bol Bol,1,0,0,0,1,4,3,2,2,3,2,1,0,1,0,2,0,0,0,1,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,1,2,0,2,0
1629626,2023-24,Bol Bol,1,0,0,0,1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,2,1
1629626,2024-25,Bol Bol,1,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0
1629627,2019-20,Zion Williamson,0,0,0,0,0,4,0,1,2,1,2,2,0,3,3,3,1,0,1,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0
1629627,2020-21,Zion Williamson,1,0,0,0,3,5,2,3,5,4,4,3,3,3,3,3,2,0,1,1,2,2,5,2,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,1
1629627,2022-23,Zion Williamson,1,0,0,1,1,4,1,3,5,4,4,3,3,3,3,2,2,0,2,2,2,2,5,2,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,2
1629627,2023-24,Zion Williamson,2,0,0,0,3,5,3,2,5,4,4,3,2,2,1,1,2,0,2,1,3,2,5,2,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
1629627,2024-25,Zion Williamson,2,0,0,0,3,4,4,3,5,4,4,2,2,2,2,1,2,0,2,1,2,3,5,2,2,1,1,1,3,2,0,1,1,0,2,1,2,1,2,2
1629627,2025-26,Zion Williamson,2,0,0,0,3,4,3,1,5,4,4,2,1,1,1,2,2,0,1,0,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1
1629628,2019-20,RJ Barrett,0,0,0,1,0,2,0,0,1,0,1,2,0,1,1,0,0,0,1,2,1,2,2,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1
1629628,2020-21,RJ Barrett,0,0,0,2,0,0,2,0,1,1,2,2,0,1,1,0,1,0,2,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1629628,2021-22,RJ Barrett,0,0,0,1,0,0,2,1,2,0,2,2,0,1,1,0,1,0,2,2,1,3,3,1,0,2,0,0,2,0,3,2,0,0,0,0,0,0,0,2
1629628,2022-23,RJ Barrett,0,0,0,1,0,0,4,0,2,3,3,2,1,0,0,0,1,0,1,2,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1629628,2023-24,RJ Barrett,0,0,0,2,0,2,4,2,3,3,3,2,1,1,1,0,1,0,2,2,1,4,3,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4
1629628,2024-25,RJ Barrett,0,0,0,0,1,3,4,2,3,3,3,1,2,2,1,0,1,0,2,3,1,5,3,2,1,0,0,0,0,0,2,0,0,0,2,1,2,0,1,4
1629628,2025-26,RJ Barrett,0,0,0,2,0,3,4,2,2,4,2,1,1,1,1,0,1,0,2,2,1,4,3,1,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,4
1629629,2019-20,Cam Reddish,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,2,1,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1
1629629,2020-21,Cam Reddish,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2,2,0,2,2,4,2,0,0,1,1,0,0,0,0
1629629,2021-22,Cam Reddish,0,0,0,0,0,0,2,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,2,2,1,0,1,0,0,0,0,0,2
1629629,2022-23,Cam Reddish,0,0,0,1,0,0,0,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,3,1,0,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0
1629629,2023-24,Cam Reddish,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0,2,2,1,3,0,3,0,0,0,0,0,0
1629629,2024-25,Cam Reddish,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,2,3,2,2,0,1,0,0,0,0,0,1
1629630,2019-20,Ja Morant,0,0,2,0,2,4,4,0,3,3,2,2,0,0,0,0,2,2,3,3,2,3,2,2,4,2,0,0,1,0,0,1,0,2,0,1,0,0,0,1
1629630,2020-21,Ja Morant,0,0,1,0,0,4,5,0,4,3,2,2,0,1,0,0,2,1,3,3,2,3,2,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1629630,2021-22,Ja Morant,0,0,2,1,2,3,5,0,5,4,3,3,2,0,0,0,3,1,3,3,4,5,3,3,4,1,0,0,0,1,1,1,0,0,0,0,1,0,0,4
1629630,2022-23,Ja Morant,0,0,2,1,3,3,5,0,4,4,3,2,2,0,0,0,2,3,4,4,3,5,3,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
1629630,2023-24,Ja Morant,0,0,2,0,1,0,4,1,4,3,3,2,1,1,0,0,2,3,4,4,3,3,3,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1629630,2024-25,Ja Morant,0,0,2,0,1,0,4,0,3,4,3,1,4,1,1,0,2,2,3,3,2,5,3,2,4,0,1,0,0,2,2,1,0,0,0,0,0,0,0,4
1629630,2025-26,Ja Morant,0,0,2,0,1,0,3,0,2,2,2,1,2,1,1,0,2,2,3,3,2,5,2,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
1629631,2019-20,DeAndre Hunter,0,0,0,1,0,2,1,1,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1629631,2020-21,DeAndre Hunter,1,0,0,2,1,0,3,1,1,3,2,1,2,2,2,0,1,0,1,1,1,1,3,1,0,2,0,0,2,0,2,1,0,0,0,1,0,0,0,0
1629631,2021-22,DeAndre Hunter,0,0,0,2,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,2,0,1,3,0,3,0,1,0,0,0,1
1629631,2022-23,DeAndre Hunter,1,0,0,3,1,0,3,2,1,3,1,1,2,1,2,0,1,0,0,0,1,1,3,1,0,2,0,0,2,0,2,1,0,0,1,1,0,0,0,2
1629631,2023-24,DeAndre Hunter,1,1,0,3,1,0,3,1,0,2,1,0,1,1,1,0,1,0,0,0,0,1,3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
1629631,2024-25,DeAndre Hunter,3,1,0,1,2,2,4,0,1,3,2,1,2,2,2,0,1,0,1,0,0,2,3,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,2
1629631,2025-26,DeAndre Hunter,0,0,0,2,0,0,2,0,0,2,1,1,1,0,0,0,1,0,1,1,0,1,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
1629632,2019-20,Coby White,0,0,0,2,0,0,2,0,1,1,2,1,0,0,0,0,1,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1629632,2020-21,Coby White,1,0,0,2,0,0,3,0,1,2,2,1,1,0,0,0,2,0,2,0,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1629632,2021-22,Coby White,0,1,0,2,1,0,2,0,1,2,2,0,1,0,0,0,1,0,1,2,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1629632,2022-23,Coby White,0,0,0,2,0,0,2,0,1,2,2,0,1,0,0,0,1,0,2,2,1,2,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1629632,2023-24,Coby White,0,1,0,2,1,0,2,0,2,2,2,1,3,0,0,0,1,0,2,1,2,2,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1629632,2024-25,Coby White,2,1,0,0,1,0,3,0,2,3,3,1,3,0,0,0,1,0,2,2,2,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1629632,2024-25,Coby White,2,1,0,0,1,0,3,0,2,3,3,1,3,0,0,0,1,0,2,2,2,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1629633,2019-20,Jarrett Culver,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1629633,2020-21,Jarrett Culver,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0
1629633,2021-22,Jarrett Culver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629633,2022-23,Jarrett Culver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629634,2019-20,Brandon Clarke,1,0,0,1,2,3,4,0,1,4,2,2,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,1,2,2,1,1,0
1629634,2020-21,Brandon Clarke,0,0,0,0,0,3,2,1,0,2,1,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,1,1,0,1,2,0,1,0,1,2,1,1,0,0
1629634,2021-22,Brandon Clarke,0,0,0,0,0,3,4,2,1,4,2,2,1,1,0,3,0,0,1,1,0,1,2,1,0,0,0,2,0,0,1,0,2,0,1,2,2,2,2,1
1629634,2022-23,Brandon Clarke,0,0,0,0,0,3,3,0,1,3,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,2,1,2,0,0
1629634,2023-24,Brandon Clarke,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1629634,2024-25,Brandon Clarke,0,0,0,0,0,3,4,1,1,3,2,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1,0,1,2,0,0,0,1,2,2,1,1,0
1629634,2025-26,Brandon Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629635,2019-20,Sekou Doumbouya,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1629635,2020-21,Sekou Doumbouya,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1629635,2021-22,Sekou Doumbouya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629636,2019-20,Darius Garland,0,0,1,2,1,0,2,0,0,1,1,0,1,0,0,0,2,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1629636,2020-21,Darius Garland,1,1,2,2,1,0,4,0,2,3,2,1,1,0,0,0,2,1,2,3,2,3,2,2,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3
1629636,2021-22,Darius Garland,3,2,2,2,3,0,4,0,3,4,2,1,2,0,0,0,4,3,4,4,4,4,2,4,4,1,0,0,0,2,0,1,0,1,0,0,0,0,0,3
1629636,2022-23,Darius Garland,3,3,2,2,3,0,4,0,3,3,2,1,3,0,0,0,2,3,4,4,3,3,2,2,4,1,0,0,0,1,2,1,0,1,0,0,0,0,0,2
1629636,2023-24,Darius Garland,2,1,2,1,2,0,4,0,2,3,2,1,2,0,0,0,2,2,3,3,3,3,2,3,4,0,1,0,0,2,2,1,0,0,0,0,0,0,0,2
1629636,2024-25,Darius Garland,3,2,2,0,3,0,4,0,2,4,2,0,2,0,0,0,2,3,4,4,3,3,2,3,2,0,1,0,0,2,2,1,0,1,0,0,0,0,0,2
1629636,2025-26,Darius Garland,2,2,2,2,2,0,4,0,2,3,2,1,2,0,0,0,2,1,3,3,3,3,2,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1629637,2019-20,Jaxson Hayes,0,0,0,0,0,4,0,0,1,1,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,1,2,1,0
1629637,2020-21,Jaxson Hayes,0,0,0,0,0,3,1,0,3,2,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,2,1,1,0,1
1629637,2021-22,Jaxson Hayes,0,0,0,0,0,3,1,2,0,2,1,2,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,1
1629637,2022-23,Jaxson Hayes,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1629637,2023-24,Jaxson Hayes,0,0,0,0,0,3,0,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,0,1
1629637,2024-25,Jaxson Hayes,0,0,0,0,0,4,0,0,1,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,3,2,1,2,0,1
