NBA_ID,Season,Player,Team(s),Overall Impact Rating,Offensive Impact Rating,Defensive Impact Rating
1630558,2023-24,Davion Mitchell,SAC,54.479606439838236,65.50467029613148,57.78553429971211
1630558,2024-25,Davion Mitchell,2TM,63.253059861971735,60.67224037299751,72.16934429688591
1630558,2025-26,Davion Mitchell,MIA,79.06789263366704,76.74462484584636,71.45681364877977
1630559,2021-22,Austin Reaves,LAL,70.0,76.95826510576948,61.3720436358534
1630559,2022-23,Austin Reaves,LAL,86.99647880805242,91.70811403579876,61.078539562824574
1630559,2023-24,Austin Reaves,LAL,84.77623603854789,92.20989882164753,57.98885130958299
1630559,2024-25,Austin Reaves,LAL,96.78843588184756,97.03064842836406,59.51978058839052
1630559,2025-26,Austin Reaves,LAL,96.64959142572906,97.15194596794606,60.39934113670538
1630560,2021-22,Cam Thomas,BRK,50.75974594313227,67.69009988409816,51.671644399050116
1630560,2022-23,Cam Thomas,BRK,54.357843602734285,76.56171474867023,48.26063366008133
1630560,2023-24,Cam Thomas,BRK,67.49157694917888,88.30005399256918,42.499433158906285
1630560,2024-25,Cam Thomas,BRK,76.0840402561359,95.46301810755843,38.24712793377651
1630560,2025-26,Cam Thomas,BRK,59.31762120223296,91.25214204741758,35.94969456677923
1630561,2021-22,David Duke Jr,BRK,59.99757405521786,72.39408182852932,59.27309722872066
1630561,2022-23,David Duke Jr,BRK,28.261592790988363,31.848674180683513,43.29373255140695
1630561,2023-24,David Duke Jr,SAS,70.0,75.25201870379257,62.0021065033617
1630561,2024-25,David Duke Jr,SAS,58.175047999377874,61.32225065174196,59.05651981438976
1630563,2021-22,Joshua Primo,SAS,42.97950783746785,53.66003459512789,59.93678348805037
1630563,2022-23,Joshua Primo,SAS,37.57778380816315,45.10720882990966,56.08755640311587
1630563,2023-24,Joshua Primo,LAC,28.532747246434464,38.087278206152234,41.139621096720916
1630564,2022-23,RaiQuan Gray,BRK,39.603192092181025,59.691691598032094,36.15333740224691
1630564,2023-24,RaiQuan Gray,SAS,50.930265551993706,61.12530752221656,52.11422743733288
1630565,2021-22,Aaron Henry,PHI,27.170974949332578,30.107089480773762,36.07449571247437
1630567,2021-22,Scottie Barnes,TOR,86.44194230912132,80.02547910752148,76.39445722899707
1630567,2022-23,Scottie Barnes,TOR,93.11255069404969,87.05365632210898,84.18389640415035
1630567,2023-24,Scottie Barnes,TOR,93.1415265277051,90.91570704677966,74.8841937057326
1630567,2024-25,Scottie Barnes,TOR,89.73853793326509,83.57829509531534,83.2127519632458
1630567,2025-26,Scottie Barnes,TOR,97.19900358776356,91.14436852651784,91.97235891434715
1630568,2021-22,Luka Garza,DET,59.45260114293525,77.93932458541622,52.639040584260194
1630568,2022-23,Luka Garza,MIN,51.98591695492715,80.34380133142875,33.83079862486779
1630568,2023-24,Luka Garza,MIN,40.89119332628672,69.84881794343643,35.54970937225075
1630568,2024-25,Luka Garza,MIN,47.62529105642209,75.52506853054852,38.46397988862986
1630568,2025-26,Luka Garza,BOS,85.12415740562764,92.73566306579215,59.650026351244705
1630569,2024-25,DJ Steward,,54.73197286397124,60.69907997113012,57.80857677772217
1630570,2021-22,Trendon Watford,POR,54.165977424282495,62.48463183014329,56.015258274065836
1630570,2022-23,Trendon Watford,POR,59.789332074366136,68.839268442513,60.018922877001195
1630570,2023-24,Trendon Watford,BRK,68.14628778747645,69.84326241506999,63.191908733806684
1630570,2024-25,Trendon Watford,BRK,54.935667901983614,60.79688889903229,61.03490592868695
1630570,2025-26,Trendon Watford,PHI,58.411551933486344,60.07410285428045,62.63785837254656
1630572,2021-22,Sandro Mamukelashvili,MIL,38.924149473308404,47.11026218335897,35.60316142159785
1630572,2022-23,Sandro Mamukelashvili,2TM,40.0,67.34545962224755,38.600140948079854
1630572,2023-24,Sandro Mamukelashvili,SAS,70.0,66.78796925363518,61.05323547890195
1630572,2024-25,Sandro Mamukelashvili,SAS,85.80914658897173,90.85282508130486,63.101707098006244
1630572,2025-26,Sandro Mamukelashvili,TOR,93.64196155998408,93.03730971603272,72.57435504730722
1630573,2021-22,Sam Hauser,BOS,40.20742937710698,51.303584303366954,50.11018374432226
1630573,2022-23,Sam Hauser,BOS,81.95734938341114,85.5469738783741,70.21837188249175
1630573,2023-24,Sam Hauser,BOS,94.16460968892511,94.81444237969284,72.03781624728428
1630573,2024-25,Sam Hauser,BOS,90.40853911438734,92.09727164322831,70.8367718407019
1630573,2025-26,Sam Hauser,BOS,85.37267272780471,89.41075266186546,70.8988096078186
1630574,2024-25,Ariel Hukporti,NYK,27.567491750930934,27.438823912481052,54.58925532408221
1630574,2025-26,Ariel Hukporti,NYK,58.53743371712229,49.868129691968704,82.9031659204631
1630575,2021-22,Scottie Lewis,CHO,40.0,40.07784909966442,49.96731999586658
1630577,2022-23,Julian Champagnie,2TM,58.71802376122755,77.73555236987042,53.51143614775031
1630577,2023-24,Julian Champagnie,SAS,70.0,68.98596835646306,71.1860398013082
1630577,2024-25,Julian Champagnie,SAS,70.0,79.52050326841099,59.5826666702327
1630577,2025-26,Julian Champagnie,SAS,91.85084150769349,87.73771551787922,79.55326900237355
1630578,2021-22,Alperen Sengun,HOU,64.01917760967702,67.11505644122218,61.56884295543154
1630578,2022-23,Alperen Sengun,HOU,83.35431187150898,85.6374538444357,69.52611804191379
1630578,2023-24,Alperen Sengun,HOU,96.15283652218324,92.5204134635084,76.37901068315
1630578,2024-25,Alperen Sengun,HOU,97.45306853137417,94.37523565258303,88.31692748490474
1630578,2025-26,Alperen Sengun,HOU,96.1003145962961,94.32450845135159,75.42173021133183
1630579,2021-22,Jericho Sims,NYK,68.57996434703404,55.15491324955073,79.93722180734568
1630579,2022-23,Jericho Sims,NYK,58.82701602284624,54.04865832075132,73.28388874173919
1630579,2023-24,Jericho Sims,NYK,50.89281240046258,50.83996642946228,73.89718411130981
1630579,2024-25,Jericho Sims,2TM,38.04263566003534,32.002534492558794,64.8137151759012
1630579,2025-26,Jericho Sims,MIL,44.71858691485708,51.08314333945999,60.45768724669741
1630580,2021-22,Joe Wieskamp,SAS,38.472893880501715,47.47280154829447,43.33289879679295
1630580,2022-23,Joe Wieskamp,TOR,31.764976153986257,33.053803989840546,50.671479280482494
1630581,2021-22,Josh Giddey,OKC,59.90621082127011,54.89639352566675,71.88654984543659
1630581,2022-23,Josh Giddey,OKC,81.43911863214221,83.61131149182916,67.73175265322949
1630581,2023-24,Josh Giddey,OKC,85.08813172489317,88.80033639942268,70.72093589396604
1630581,2024-25,Josh Giddey,CHI,92.00041812696062,90.337568869329,71.36232491410634
1630581,2025-26,Josh Giddey,CHI,84.34656514497165,92.49339247416998,60.47140364020453
1630582,2021-22,Yves Pons,MEM,27.83577555376084,29.718660744929,43.847322578949445
1630583,2021-22,Santi Aldama,MEM,57.47536438564854,66.74612453429965,59.996930075341574
1630583,2022-23,Santi Aldama,MEM,84.24853701652646,79.74039467359144,78.54265020646149
1630583,2023-24,Santi Aldama,MEM,70.0,68.3285995567592,70.49330027740442
1630583,2024-25,Santi Aldama,MEM,96.00251650087257,93.51595649942773,73.09081578264203
1630583,2025-26,Santi Aldama,MEM,78.84357560347158,85.36795853779509,62.08450659465955
1630585,2021-22,Marcus Garrett,MIA,40.0,45.832141482599006,56.56048413186577
1630585,2024-25,Marcus Garrett,CHO,40.0,37.54288639490211,53.61434713659263
1630586,2021-22,Usman Garuba,HOU,57.639629800172756,52.243992207718634,58.59874836588371
1630586,2022-23,Usman Garuba,HOU,40.0,33.97972923266599,66.67574956128605
1630586,2023-24,Usman Garuba,GSW,37.42209592506414,33.859501684731654,58.31290372814883
1630587,2021-22,Isaiah Livers,DET,59.511047761733685,71.32378572102792,60.06635050168424
1630587,2022-23,Isaiah Livers,DET,51.2650734603214,57.90765161927892,60.59144422190544
1630587,2023-24,Isaiah Livers,DET,40.0,52.80369559812474,53.127906019857726
1630587,2025-26,Isaiah Livers,PHO,58.005338782766366,55.63915764254627,71.17101361787788
1630589,2021-22,Moses Wright,2TM,40.0,52.06342214302059,40.03572937560459
1630590,2022-23,Scotty Pippen Jr,LAL,42.59040781353139,40.73989617779375,56.38117808225881
1630590,2023-24,Scotty Pippen Jr,MEM,75.38995406628472,69.82083484806294,74.62838973632282
1630590,2024-25,Scotty Pippen Jr,MEM,91.37553106055374,85.4245196222783,82.56518083576081
1630590,2025-26,Scotty Pippen Jr,MEM,70.0,76.22501699500498,65.35796651796713
1630591,2021-22,Jalen Suggs,ORL,46.334161680276495,45.253626071014764,74.34906260048942
1630591,2022-23,Jalen Suggs,ORL,70.0,64.38581854125627,75.06737953873977
1630591,2023-24,Jalen Suggs,ORL,90.848834260509,75.44179344602871,89.75871971301154
1630591,2024-25,Jalen Suggs,ORL,82.84280065396383,77.5410079667502,85.83385725647985
1630591,2025-26,Jalen Suggs,ORL,95.22871633637203,87.18008835400862,88.88752580969867
1630592,2023-24,Jalen Wilson,BRK,58.231016001581864,70.8477323063624,56.78229465242394
1630592,2024-25,Jalen Wilson,BRK,46.08335345870332,60.55148295347478,52.35413766713202
1630592,2025-26,Jalen Wilson,BRK,46.7644044057683,57.2605401461186,56.24587895197237
1630593,2021-22,McKinley Wright IV,MIN,38.71030735824523,51.59719666088428,34.56734786822569
1630593,2022-23,McKinley Wright IV,DAL,57.750779512710146,68.16595963274527,56.51187779228022
1630595,2021-22,Cade Cunningham,DET,55.90342539104826,59.415479066104034,60.82785399464021
1630595,2022-23,Cade Cunningham,DET,71.05921701902956,84.08039727975734,62.64833827945011
1630595,2023-24,Cade Cunningham,DET,80.17307961787385,91.09501862894571,55.08362789519194
1630595,2024-25,Cade Cunningham,DET,96.82717490401221,96.4299093899301,65.15363448678764
1630595,2025-26,Cade Cunningham,DET,98.598227776711,98.63162770269759,80.97739134589239
1630596,2021-22,Evan Mobley,CLE,87.37558341779877,67.41264677232857,90.14871998578039
1630596,2022-23,Evan Mobley,CLE,97.80111630644437,87.0043022013506,95.56539775053854
1630596,2023-24,Evan Mobley,CLE,96.42656168174551,85.67402014917567,93.67502336130623
1630596,2024-25,Evan Mobley,CLE,98.52785400474009,95.80567644780689,94.54194009903348
1630596,2025-26,Evan Mobley,CLE,97.02989041414801,94.74329485305984,89.4330066073852
1630598,2021-22,Aaron Wiggins,OKC,50.27561568142511,57.290903544362955,58.597534742405266
1630598,2022-23,Aaron Wiggins,OKC,70.0,72.60515554327058,66.59788212706032
1630598,2023-24,Aaron Wiggins,OKC,80.17649823087045,82.58132171624447,69.26111354197064
1630598,2024-25,Aaron Wiggins,OKC,93.61481940647761,94.54499931807466,69.8351896044447
1630598,2025-26,Aaron Wiggins,OKC,82.48992026308301,82.34178973802868,74.29119313153272
1630600,2022-23,Isaiah Mobley,CLE,43.57934319036741,42.07803341155708,57.4300150365299
1630600,2023-24,Isaiah Mobley,CLE,33.80247974592217,36.66406436886548,42.650606593418686
1630602,2021-22,Chaundee Brown Jr,2TM,39.02400808093275,47.00395618371837,47.29842534537978
1630604,2023-24,EJ Liddell,NOP,30.122902008898496,37.56995592101241,47.937592232652605
1630604,2024-25,EJ Liddell,CHI,41.609630191664984,52.339551199023425,47.564710045564574
1630604,2025-26,EJ Liddell,BRK,59.456545682480744,67.04237252913114,61.405005694600945
1630605,2021-22,JaQuori McLaughlin,DAL,28.3321608792227,45.229714851487586,36.77119122543804
1630606,2021-22,Javonte Smart,2TM,28.595971878613756,30.63922347910711,47.8064108578505
1630606,2023-24,Javonte Smart,PHI,29.885826369808438,39.03207480725102,37.522326251404635
1630608,2023-24,Malcolm Cazalon,DET,46.61275447230688,53.76911546446073,55.96934730086897
1630610,2021-22,DeJon Jarreau,IND,42.01886262569425,48.63091695882052,47.51129334458935
1630610,2023-24,DeJon Jarreau,MEM,40.0,39.73839830050898,60.86755989157614
1630611,2023-24,Gui Santos,GSW,50.77839730639294,58.339545134101186,51.04996495750005
1630611,2024-25,Gui Santos,GSW,70.0,77.18145295873877,70.88518103431659
1630611,2025-26,Gui Santos,GSW,70.0,68.5165918089285,72.46296791711084
1630612,2021-22,RJ Nembhard Jr,CLE,57.306819748041136,54.02431981334369,67.39390995800193
1630613,2021-22,Duane Washington Jr,IND,47.53947467378224,72.69336524273685,43.77344658046939
1630613,2022-23,Duane Washington Jr,PHO,50.84331947230455,73.8688688745306,48.97466738905648
1630613,2023-24,Duane Washington Jr,,58.010840312623145,67.29508423570618,56.30518471598564
1630618,2023-24,DJ Carton,TOR,29.604618497321443,31.126139216214955,42.187519445269665
1630618,2024-25,DJ Carton,TOR,30.28603165929473,42.734577319437754,55.744873988983926
1630619,2025-26,Moussa Cisse,DAL,70.0,58.200198843683964,81.42897515170569
1630620,2022-23,Darius Days,HOU,63.34643495419294,60.74968129822086,53.25133560480457
1630621,2025-26,Hunter Dickinson,NOP,29.295199086604818,43.95955038255423,38.98624493769404
1630623,2024-25,Tyson Etienne,BRK,35.941276626685145,49.556857594083525,38.055225576421314
1630623,2025-26,Tyson Etienne,BRK,46.855195964748255,69.70488319508296,49.41241553137945
1630624,2021-22,Feron Hunt,NYK,29.501438022003015,34.40092766248909,54.67901957965488
1630625,2021-22,Dalano Banton,TOR,37.23266480337667,37.94372137659924,58.798482907220524
1630625,2022-23,Dalano Banton,TOR,45.7097117811698,54.22677055681643,54.34244638182617
1630625,2023-24,Dalano Banton,2TM,59.49583486894817,69.87177690370191,58.890666527787765
1630625,2024-25,Dalano Banton,POR,70.0,79.3874583982588,64.14287140543732
1630625,2025-26,Dalano Banton,BOS,57.40676335911264,77.13995384040858,57.19379509772051
1630631,2021-22,Jose Alvarado,NOP,95.21257809751506,87.27024038883604,84.61751792284646
1630631,2022-23,Jose Alvarado,NOP,81.0685745616018,80.21380719088269,76.84510276816094
1630631,2023-24,Jose Alvarado,NOP,82.28904517167396,85.36034231155367,76.03981695869444
1630631,2024-25,Jose Alvarado,NOP,70.0,83.66244452888077,59.87560806636286
1630631,2025-26,Jose Alvarado,NOP,70.17035678869965,79.79707714530464,61.82216075384114
1630637,2021-22,Carlik Jones,2TM,28.92870489587025,36.374373733460686,39.509125000217
1630637,2022-23,Carlik Jones,CHI,46.40725477970393,57.796981591364215,49.178815496167786
1630639,2022-23,AJ Lawson,2TM,40.0,49.992309500964765,35.889809828788415
1630639,2023-24,AJ Lawson,DAL,40.0,52.662620316767985,43.66970730257019
1630639,2024-25,AJ Lawson,TOR,68.17712815329662,78.57943928764362,59.09725623296739
1630639,2025-26,AJ Lawson,TOR,71.42761598848118,75.70202612604115,66.22684283592058
1630640,2021-22,MJ Walker,PHO,28.228683421824794,30.611627003428428,47.37691487941575
1630641,2023-24,Ibou Badji,POR,28.997206256692092,26.62956616389573,58.32795284079658
1630643,2021-22,Jay Huff,LAL,40.095166773140754,37.18075278413017,57.639525723689324
1630643,2022-23,Jay Huff,WAS,54.97864580395666,61.85217230274606,52.14564163398587
1630643,2023-24,Jay Huff,DEN,40.0,36.5155043863104,52.41217126634769
1630643,2024-25,Jay Huff,MEM,84.96111506517566,87.67445291692837,70.46549609611817
1630643,2025-26,Jay Huff,IND,80.05115758662123,69.89870822345445,77.6726365121955
1630644,2021-22,Mac McClung,2TM,40.0,52.64102251963394,48.08424605001264
1630644,2022-23,Mac McClung,PHI,47.61435779410145,60.26142194895073,49.7458821916212
1630644,2024-25,Mac McClung,ORL,40.0,54.12510723473944,39.5516975170161
1630644,2025-26,Mac McClung,IND,51.82087126123356,60.29946413291127,52.4181620749427
1630647,2021-22,Eugene Omoruyi,DAL,44.045832446094934,50.987619409062994,48.893355405411
1630647,2022-23,Eugene Omoruyi,2TM,45.77857973332488,53.245235155123694,52.943536391069244
1630647,2023-24,Eugene Omoruyi,WAS,44.92787567870998,51.92883450457921,55.2600540805678
1630648,2021-22,Jordan Schakel,WAS,40.0,45.98839098928646,54.14213732518712
1630648,2022-23,Jordan Schakel,WAS,54.73616536917359,60.55291646669056,54.63267944261032
1630649,2022-23,Stanley Umude,DET,61.55864518336396,60.28730120089148,59.58771296903913
1630649,2023-24,Stanley Umude,DET,58.38815470100438,64.61309693465111,63.13789026127121
1630649,2024-25,Stanley Umude,MIL,39.25152500048986,30.555177633395513,58.61244160610796
1630649,2025-26,Stanley Umude,SAS,45.583384313091166,51.27773326296094,42.936946351180836
1630658,2023-24,Colin Castleton,LAL,30.078206146316003,30.911865990014558,38.58996848537317
1630658,2024-25,Colin Castleton,3TM,56.5293077141243,62.11394112864048,61.98507676459557
1630658,2025-26,Colin Castleton,ORL,80.3023913106138,74.93947780416048,84.08617363410032
1630678,2021-22,Terry Taylor,IND,69.67067891056772,86.79990796231513,45.538340301180675
1630678,2022-23,Terry Taylor,2TM,37.53096834118159,52.60967657445788,40.38976031247938
1630678,2023-24,Terry Taylor,CHI,39.988837859420634,48.762639478204754,50.11581242546658
1630678,2024-25,Terry Taylor,SAC,62.16429013274521,69.24427013263377,61.73179755349426
1630679,2024-25,Ethan Thompson,,45.94160090547185,50.16793126728635,61.41407938146014
1630679,2025-26,Ethan Thompson,IND,70.0,68.41051029752236,65.12190509563096
1630686,2021-22,Georgios Kalaitzakis,2TM,27.996217433598005,31.176885726388726,39.037723926732156
1630688,2021-22,Ish Wainright,PHO,40.0,41.61421869722501,56.47195718750501
1630688,2022-23,Ish Wainright,PHO,70.0,69.87402267275587,72.8334073222718
1630688,2023-24,Ish Wainright,2TM,47.20243455041363,35.55057707160057,60.94234947578577
1630691,2021-22,Jamorko Pickett,DET,33.26163849837232,46.336731331319626,43.47854883201961
1630692,2021-22,Jordan Goodwin,WAS,34.30946396176938,35.87335710843356,47.105803016272276
1630692,2022-23,Jordan Goodwin,WAS,80.56809082815244,71.54485211641791,77.44949017922144
1630692,2023-24,Jordan Goodwin,2TM,73.84495499231592,75.95005495917155,71.7775370154696
1630692,2024-25,Jordan Goodwin,LAL,71.8248753842144,70.14933738231804,76.51605359525249
1630692,2025-26,Jordan Goodwin,PHO,90.15296254023512,86.45296603077999,79.00057096680608
1630693,2021-22,Jaime Echenique,WAS,46.18021929415262,48.39848456215122,71.22249030414432
1630695,2021-22,Micah Potter,DET,31.442755849413476,31.508975090730928,47.22189397890711
1630695,2022-23,Micah Potter,UTA,47.42154525369449,50.41638634421794,54.45777253350177
1630695,2023-24,Micah Potter,UTA,40.0,39.992965060369585,54.59229873437039
1630695,2024-25,Micah Potter,UTA,54.32826570941552,55.46524479915777,68.40164895432437
1630695,2025-26,Micah Potter,IND,73.36410265923662,76.72642942459466,66.21738877859126
1630696,2022-23,Dru Smith,2TM,40.840211939249244,40.15247144548054,55.353841068935594
1630696,2023-24,Dru Smith,MIA,42.445634479779756,41.548855155854795,60.99137234718576
1630696,2024-25,Dru Smith,MIA,51.04551562385281,46.75638842461594,71.28781950255295
1630696,2025-26,Dru Smith,MIA,83.87190904671593,67.57116808952442,87.89185474228343
1630698,2021-22,Kevin Pangos,CLE,28.88211093279012,37.72206962866753,36.435713153859886
1630699,2022-23,MarJon Beauchamp,MIL,45.57926820708302,56.821495294221286,56.187932556233804
1630699,2023-24,MarJon Beauchamp,MIL,47.314672515222256,58.38576836235792,57.49355724545246
1630699,2024-25,MarJon Beauchamp,3TM,40.0,35.938812592713184,53.753915592806905
1630699,2025-26,MarJon Beauchamp,PHI,56.64381218893307,66.8374859516742,53.220416969207804
1630700,2022-23,Dyson Daniels,NOP,61.37470229136282,52.99794937110627,79.1036688553354
1630700,2023-24,Dyson Daniels,NOP,83.75103009546156,73.91587803296292,85.95308930228725
1630700,2024-25,Dyson Daniels,ATL,92.21429371599676,74.78781404645964,92.3746319520277
1630700,2025-26,Dyson Daniels,ATL,93.06423923323065,84.48288495940399,91.10288093821475
1630701,2022-23,Michael Foster Jr,PHI,29.145270821748017,38.07715306470808,47.68305407884745
1630702,2022-23,Jaden Hardy,DAL,59.697233056086375,82.26831305317383,50.279744689544145
1630702,2023-24,Jaden Hardy,DAL,55.52810765909688,76.97109371906507,50.18959312713344
1630702,2024-25,Jaden Hardy,DAL,48.492457723782714,66.57238171099839,53.16054364905887
1630702,2025-26,Jaden Hardy,DAL,51.70381474897141,72.58681430636105,50.25047473281438
1630703,2023-24,Scoot Henderson,POR,32.63941371405406,53.14346803526595,39.489474193794884
1630703,2024-25,Scoot Henderson,POR,61.003840092739054,76.02334454828774,55.88390163494193
1630703,2025-26,Scoot Henderson,POR,70.0,80.19114328366854,58.76135378891665
1630758,2021-22,Aleem Ford,ORL,29.66205719176361,34.563109564700426,40.27965733094487
1630762,2024-25,Phillip Wheeler,PHI,40.0,54.54427259887346,45.96905684923449
1630787,2021-22,Cameron McGriff,POR,70.0,81.79185381120803,47.294178429717704
1630792,2021-22,Malcolm Hill,2TM,40.0,51.48348998343744,42.82924989696465
1630792,2022-23,Malcolm Hill,CHI,48.02816636269912,53.57851463533372,56.22783237758623
1630792,2023-24,Malcolm Hill,,57.29000169182374,60.69907997113012,61.41407938146014
1630811,2024-25,Keaton Wallace,ATL,59.990070166656416,61.346506746928824,71.27709605653995
1630811,2025-26,Keaton Wallace,ATL,63.00792051914068,62.390073852360715,67.9363839425198
1630828,2025-26,Alex Antetokounmpo,MIL,78.16172719879576,53.948789295725014,66.17308154318013
1630846,2021-22,Olivier Sarr,OKC,57.232058286420084,57.33876767452727,69.14690592936763
1630846,2022-23,Olivier Sarr,OKC,40.0,50.78058909136002,51.840687931542575
1630846,2023-24,Olivier Sarr,OKC,40.0,47.81400754160525,53.646911265081144
1630929,2023-24,Henri Drell,CHI,48.25377396062601,54.210083170140614,52.789387375844036
1630994,2021-22,Gabriel Lundberg,PHO,40.0,51.759693487082146,45.888123713751526
1631093,2022-23,Jaden Ivey,DET,40.0,62.22132488869238,39.17121053921856
1631093,2023-24,Jaden Ivey,DET,50.81047428741177,69.57980413329807,49.17491955436137
1631093,2024-25,Jaden Ivey,DET,65.29868685132024,83.34310044784577,52.930021565290765
1631093,2025-26,Jaden Ivey,DET,66.08853195420822,77.50403871148097,58.05248047120951
1631094,2022-23,Paolo Banchero,ORL,70.0,72.05056823802317,65.53241846625345
1631094,2023-24,Paolo Banchero,ORL,91.2104495265841,87.68216019835599,76.46263301853425
1631094,2024-25,Paolo Banchero,ORL,90.14969534639435,92.53919445854721,69.42469878159704
1631094,2025-26,Paolo Banchero,ORL,88.74968114697548,92.80284213516441,68.50256572344924
1631095,2022-23,Jabari Smith Jr,HOU,48.11752684847073,59.24282739967729,55.80789096663196
1631095,2023-24,Jabari Smith Jr,HOU,80.43188279706338,76.28142026269182,73.19385497483277
1631095,2024-25,Jabari Smith Jr,HOU,80.33377763417366,76.84201350642152,76.08701064329371
1631095,2025-26,Jabari Smith Jr,HOU,87.01233547553052,84.74454085073143,78.75281948721674
1631096,2023-24,Chet Holmgren,OKC,98.22937998716397,92.79199041655835,93.3172585893349
1631096,2024-25,Chet Holmgren,OKC,96.27893877342693,89.54204831927834,93.59419937793776
1631096,2025-26,Chet Holmgren,OKC,98.4325530687315,94.29409060919558,97.19393808871712
1631097,2022-23,Bennedict Mathurin,IND,50.5646709564693,76.89416766112801,42.568412920853945
1631097,2023-24,Bennedict Mathurin,IND,52.244514116457374,79.50652152919005,42.86230278452312
1631097,2024-25,Bennedict Mathurin,IND,70.0,83.44288427720166,57.000991694101245
1631097,2025-26,Bennedict Mathurin,IND,75.0290475304685,83.82179129108931,58.050851900842275
1631098,2022-23,Johnny Davis,WAS,46.409098117506204,51.37951095025213,60.64316897824186
1631098,2023-24,Johnny Davis,WAS,40.0,46.442952174504825,57.21127261018765
1631098,2024-25,Johnny Davis,WAS,56.38507524641221,53.665470281858255,69.64544925040389
1631099,2022-23,Keegan Murray,SAC,81.91881267844299,87.78378692868723,62.4927342695899
1631099,2023-24,Keegan Murray,SAC,92.35719185470046,89.4731872679458,78.55742718113062
1631099,2024-25,Keegan Murray,SAC,81.00956946557402,81.92199611617816,74.97805615588197
1631099,2025-26,Keegan Murray,SAC,70.93175347366606,71.17309790491801,74.77990718282747
1631100,2022-23,AJ Griffin,ATL,68.84321219997688,83.09588164546311,54.214253536679706
1631100,2023-24,AJ Griffin,ATL,28.212717324670365,38.38375828318172,40.42698751061877
1631101,2022-23,Shaedon Sharpe,POR,47.72988294465376,69.65073086550797,44.238725868773265
1631101,2023-24,Shaedon Sharpe,POR,53.73490541473204,67.15444847264203,54.72076546944265
1631101,2024-25,Shaedon Sharpe,POR,70.0,84.56596886446344,52.620413317641905
1631101,2025-26,Shaedon Sharpe,POR,70.0,85.65059743898922,53.097625711655255
1631102,2022-23,TyTy Washington Jr,HOU,38.665197332582956,38.68652453206268,51.30535011399773
1631102,2023-24,TyTy Washington Jr,MIL,29.630645001402506,31.059951642943588,52.81845536540032
1631102,2024-25,TyTy Washington Jr,PHO,41.44979566393579,54.601694229463874,55.203253109979926
1631102,2025-26,TyTy Washington Jr,LAC,56.45299793881715,58.69824224279087,48.7916243277974
1631103,2022-23,Malaki Branham,SAS,40.0,57.621285039376474,45.806170217870765
1631103,2023-24,Malaki Branham,SAS,36.72352832595213,52.798014267198866,41.412572847052246
1631103,2024-25,Malaki Branham,SAS,28.586813196635983,44.889418732059326,35.181690385479854
1631103,2025-26,Malaki Branham,WAS,58.403465370000575,67.15819471407846,57.117481749085606
1631104,2022-23,Blake Wesley,SAS,28.610673462908537,35.52515298201055,55.80922746040977
1631104,2023-24,Blake Wesley,SAS,50.943939643693774,53.620119470682795,61.12225526519813
1631104,2024-25,Blake Wesley,SAS,55.53543375008256,59.471150080679344,64.91842164047921
1631104,2025-26,Blake Wesley,POR,59.49349761238903,62.222841528081965,68.20919701722538
1631105,2022-23,Jalen Duren,DET,70.0,73.03430940771742,62.62063664697033
1631105,2023-24,Jalen Duren,DET,80.02942150717548,73.8299799750502,72.7526984729572
1631105,2024-25,Jalen Duren,DET,96.84742112426561,91.95405799238007,84.52983304509664
1631105,2025-26,Jalen Duren,DET,98.02057156417894,96.77515070827997,85.75418334272094
1631106,2022-23,Tari Eason,HOU,72.08578552778421,71.38666122131816,70.53526126971475
1631106,2023-24,Tari Eason,HOU,83.2651111452702,78.9029087137974,83.51798272569407
1631106,2024-25,Tari Eason,HOU,96.21772434289358,85.85386606085517,91.3357687670649
1631106,2025-26,Tari Eason,HOU,81.91173186641866,82.62347019906326,76.71020648782726
1631107,2022-23,Nikola Jovic,MIA,40.0,45.83337685678357,53.220702741428845
1631107,2023-24,Nikola Jovic,MIA,82.68295614305642,79.32691542822451,80.95926416442272
1631107,2024-25,Nikola Jovic,MIA,81.2017311830257,80.55232919272241,74.90970165852106
1631107,2025-26,Nikola Jovic,MIA,59.89047624456245,64.24465463609084,71.96013560223318
1631108,2022-23,Max Christie,LAL,51.46185277829746,53.578500259677476,66.25592824705697
1631108,2023-24,Max Christie,LAL,48.9323625069437,52.68951647849335,65.51043195379323
1631108,2024-25,Max Christie,2TM,67.18133179038276,68.44596493838002,65.66357587769392
1631108,2025-26,Max Christie,DAL,58.36494679345263,64.6989055108793,56.92391813686694
1631109,2022-23,Mark Williams,CHO,76.98878308594036,66.6673255189537,77.06873907481808
1631109,2023-24,Mark Williams,CHO,86.80143900206374,88.26917998216204,72.6748966001875
1631109,2024-25,Mark Williams,CHO,90.80414012781296,87.58799851175476,75.4194431247042
1631109,2025-26,Mark Williams,PHO,87.07567828662266,82.87145700439991,79.38693944552007
1631110,2022-23,Jeremy Sochan,SAS,57.41301582702551,67.51500050299717,60.08861527457518
1631110,2023-24,Jeremy Sochan,SAS,54.97233776834577,54.749906358099075,66.64350571957533
1631110,2024-25,Jeremy Sochan,SAS,70.33227352087373,75.31698334462921,68.58738819142268
1631110,2025-26,Jeremy Sochan,SAS,59.52329622730427,63.2540665422637,69.50324285447674
1631111,2022-23,Wendell Moore Jr,MIN,29.906144573762504,34.60827874380874,45.858375007000426
