NBA_ID,Season,Player,MetricKey,Metric,Source,MatchedBy
1626184,2019-20,Chasson Randle,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626199,2017-18,Darrun Hilliard,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626199,2017-18,Darrun Hilliard,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626242,2015-16,Luis Montero,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626242,2015-16,Luis Montero,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626242,2017-18,Luis Montero,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626242,2017-18,Luis Montero,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626253,2016-17,Axel Toupane,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626253,2016-17,Axel Toupane,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626253,2020-21,Axel Toupane,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626253,2020-21,Axel Toupane,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626262,2015-16,Coty Clarke,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626262,2015-16,Coty Clarke,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626266,2015-16,JJ OBrien,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626266,2015-16,JJ OBrien,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626296,2018-19,Jordan Sibert,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1626296,2018-19,Jordan Sibert,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1626296,2018-19,Jordan Sibert,AC,OREB,tracking_rebound.csv -> OREB,
1626643,2017-18,Jacob Pullen,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1626643,2017-18,Jacob Pullen,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1626643,2017-18,Jacob Pullen,AC,OREB,tracking_rebound.csv -> OREB,
1626780,2017-18,Jonathan Gibson,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1626780,2017-18,Jonathan Gibson,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627215,2017-18,Walt Lemon Jr,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627215,2017-18,Walt Lemon Jr,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627739,2020-21,Kris Dunn,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627739,2020-21,Kris Dunn,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627753,2018-19,Zhou Qi,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player
1627753,2018-19,Zhou Qi,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1627753,2018-19,Zhou Qi,AC,OREB,tracking_rebound.csv -> OREB,
1627755,2018-19,Tyler Ulis,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1627755,2018-19,Tyler Ulis,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1627755,2018-19,Tyler Ulis,AC,OREB,tracking_rebound.csv -> OREB,
1627772,2017-18,Daniel Hamilton,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627772,2017-18,Daniel Hamilton,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627777,2025-26,Georges Niang,G,FGA/100,general_traditional_per100.csv -> FGA,
1627777,2025-26,Georges Niang,I,USG_PCT,general_advanced.csv -> USG_PCT,
1627777,2025-26,Georges Niang,S,FG3A,general_traditional_per100.csv -> FG3A,
1627777,2025-26,Georges Niang,U,DRIVE_FGA,tracking_drives.csv -> DRIVE_FGA,
1627777,2025-26,Georges Niang,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1627777,2025-26,Georges Niang,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1627777,2025-26,Georges Niang,AC,OREB,tracking_rebound.csv -> OREB,
1627777,2025-26,Georges Niang,AE,DRIVES,tracking_drives.csv -> DRIVES,
1627777,2025-26,Georges Niang,AG,POST TOUCHES,tracking_postup.csv -> POST_TOUCHES,
1627777,2025-26,Georges Niang,AI,POST_TOUCH_FGA,tracking_postup.csv -> POST_TOUCH_FGA,
1627777,2025-26,Georges Niang,AQ,Pickpocket Rating,"defense_all_sheet.csv -> Pickpocket Rating, fallback to general_defense.csv -> PCT_STL z-score",season+player
1627777,2025-26,Georges Niang,AU,PCT_BLK,general_defense.csv -> PCT_BLK,
1627777,2025-26,Georges Niang,AW,PF,general_traditional_per100.csv -> PF,
1627779,2017-18,Marcus Paige,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627779,2017-18,Marcus Paige,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627780,2016-17,Gary Payton II,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player;oreb:season+player
1627780,2016-17,Gary Payton II,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627782,2021-22,Wayne Selden,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627782,2021-22,Wayne Selden,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627791,2016-17,Ben Bentil,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627791,2016-17,Ben Bentil,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627817,2017-18,Tim Quarterman,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627817,2017-18,Tim Quarterman,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627820,2021-22,Tyrone Wallace,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627820,2021-22,Tyrone Wallace,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627832,2025-26,Fred VanVleet,G,FGA/100,general_traditional_per100.csv -> FGA,
1627832,2025-26,Fred VanVleet,I,USG_PCT,general_advanced.csv -> USG_PCT,
1627832,2025-26,Fred VanVleet,S,FG3A,general_traditional_per100.csv -> FG3A,
1627832,2025-26,Fred VanVleet,U,DRIVE_FGA,tracking_drives.csv -> DRIVE_FGA,
1627832,2025-26,Fred VanVleet,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1627832,2025-26,Fred VanVleet,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1627832,2025-26,Fred VanVleet,AC,OREB,tracking_rebound.csv -> OREB,
1627832,2025-26,Fred VanVleet,AE,DRIVES,tracking_drives.csv -> DRIVES,
1627832,2025-26,Fred VanVleet,AG,POST TOUCHES,tracking_postup.csv -> POST_TOUCHES,
1627832,2025-26,Fred VanVleet,AI,POST_TOUCH_FGA,tracking_postup.csv -> POST_TOUCH_FGA,
1627832,2025-26,Fred VanVleet,AQ,Pickpocket Rating,"defense_all_sheet.csv -> Pickpocket Rating, fallback to general_defense.csv -> PCT_STL z-score",season+player
1627832,2025-26,Fred VanVleet,AU,PCT_BLK,general_defense.csv -> PCT_BLK,
1627832,2025-26,Fred VanVleet,AW,PF,general_traditional_per100.csv -> PF,
1627851,2017-18,Mindaugas Kuzminskas,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1627851,2017-18,Mindaugas Kuzminskas,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1627851,2017-18,Mindaugas Kuzminskas,AC,OREB,tracking_rebound.csv -> OREB,
1627852,2017-18,Nicolas Brussino,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627852,2017-18,Nicolas Brussino,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627853,2021-22,Ryan Arcidiacono,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627853,2021-22,Ryan Arcidiacono,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627853,2022-23,Ryan Arcidiacono,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627853,2022-23,Ryan Arcidiacono,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627853,2023-24,Ryan Arcidiacono,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627853,2023-24,Ryan Arcidiacono,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627863,2016-17,Danuel House Jr,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627863,2016-17,Danuel House Jr,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627885,2022-23,Shaquille Harrison,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player;oreb:season+player
1627885,2022-23,Shaquille Harrison,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627885,2023-24,Shaquille Harrison,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1627885,2023-24,Shaquille Harrison,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628221,2021-22,Gabe York,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628221,2021-22,Gabe York,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628221,2022-23,Gabe York,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628221,2022-23,Gabe York,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628383,2017-18,Justin Patton,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1628383,2017-18,Justin Patton,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1628383,2017-18,Justin Patton,AC,OREB,tracking_rebound.csv -> OREB,
1628388,2020-21,TJ Leaf,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628388,2020-21,TJ Leaf,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628390,2020-21,Terrance Ferguson,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player;oreb:season+player
1628390,2020-21,Terrance Ferguson,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628399,2017-18,Tyler Lydon,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1628399,2017-18,Tyler Lydon,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1628399,2017-18,Tyler Lydon,AC,OREB,tracking_rebound.csv -> OREB,
1628408,2017-18,PJ Dozier,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628408,2017-18,PJ Dozier,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628410,2017-18,Edmond Sumner,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628410,2017-18,Edmond Sumner,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628414,2019-20,Sindarius Thornwell,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628414,2019-20,Sindarius Thornwell,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628420,2017-18,Monte Morris,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628420,2017-18,Monte Morris,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628422,2021-22,Damyean Dotson,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628422,2021-22,Damyean Dotson,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628424,2018-19,Kobi Simmons,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1628424,2018-19,Kobi Simmons,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1628424,2018-19,Kobi Simmons,AC,OREB,tracking_rebound.csv -> OREB,
1628429,2017-18,Charles Cooke,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628429,2017-18,Charles Cooke,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628449,2017-18,Chris Boucher,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628449,2017-18,Chris Boucher,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628475,2017-18,Matt Williams Jr,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628475,2017-18,Matt Williams Jr,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628500,2017-18,Ben Moore,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628500,2017-18,Ben Moore,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628504,2017-18,Xavier Rathan-Mayes,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628504,2017-18,Xavier Rathan-Mayes,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628513,2017-18,Naz Mitrou-Long,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1628513,2017-18,Naz Mitrou-Long,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1628513,2017-18,Naz Mitrou-Long,AC,OREB,tracking_rebound.csv -> OREB,
1628513,2019-20,Naz Mitrou-Long,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628513,2019-20,Naz Mitrou-Long,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628537,2018-19,Jaylen Morris,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628537,2018-19,Jaylen Morris,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628537,2021-22,Jaylen Morris,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628537,2021-22,Jaylen Morris,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628571,2017-18,Erik McCree,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628571,2017-18,Erik McCree,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628591,2021-22,Craig Sword,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1628591,2021-22,Craig Sword,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1628591,2021-22,Craig Sword,AC,OREB,tracking_rebound.csv -> OREB,
1628605,2018-19,Dusty Hannahs,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628605,2018-19,Dusty Hannahs,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628605,2019-20,Dusty Hannahs,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628605,2019-20,Dusty Hannahs,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628656,2018-19,Billy Garrett,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628656,2018-19,Billy Garrett,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628769,2018-19,Tahjere McCall,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628769,2018-19,Tahjere McCall,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628961,2018-19,Kostas Antetokounmpo,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628961,2018-19,Kostas Antetokounmpo,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628968,2020-21,Brian Bowen II,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628968,2020-21,Brian Bowen II,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628979,2018-19,Trevon Duval,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628979,2018-19,Trevon Duval,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628990,2021-22,Chandler Hutchison,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628990,2021-22,Chandler Hutchison,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628994,2018-19,George King,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628994,2018-19,George King,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628994,2021-22,George King,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1628994,2021-22,George King,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1629005,2019-20,Malik Newman,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1629005,2019-20,Malik Newman,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1629005,2019-20,Malik Newman,AC,OREB,tracking_rebound.csv -> OREB,
1629005,2021-22,Malik Newman,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1629005,2021-22,Malik Newman,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1629015,2019-20,Zhaire Smith,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player;oreb:season+player
1629015,2019-20,Zhaire Smith,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1629022,2018-19,Lonnie Walker IV,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1629022,2018-19,Lonnie Walker IV,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1629033,2020-21,Theo Pinson,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1629033,2020-21,Theo Pinson,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1629044,2019-20,Shamorie Ponds,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1629044,2019-20,Shamorie Ponds,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
1629055,2018-19,Donte Grantham,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1629055,2018-19,Donte Grantham,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1629055,2018-19,Donte Grantham,AC,OREB,tracking_rebound.csv -> OREB,
1629083,2021-22,Arnoldas Kulboka,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
1629083,2021-22,Arnoldas Kulboka,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
