NBA_ID,Season,Player,RotationRole,MIN,MissingBaseCount,MissingBaseColumns
1629650,2019-20,Moses Brown,Garbage Time,32.4,4,K 3PT Shot Making | BF Floating_shot_FGM | EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629650,2020-21,Moses Brown,Key Rotation,920.1999999999999,2,K 3PT Shot Making | HE OFFSCREEN_POSS
1629650,2021-22,Moses Brown,Garbage Time,344.0,2,K 3PT Shot Making | HE OFFSCREEN_POSS
1629650,2022-23,Moses Brown,Garbage Time,295.2,3,K 3PT Shot Making | BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629650,2023-24,Moses Brown,Garbage Time,200.2,3,K 3PT Shot Making | BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629650,2024-25,Moses Brown,Garbage Time,118.3,3,K 3PT Shot Making | GF Post Defense | HE OFFSCREEN_POSS
1629651,2019-20,Nic Claxton,Garbage Time,187.5,3,BF Floating_shot_FGM | EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629651,2020-21,Nic Claxton,Rotation,595.2,1,HE OFFSCREEN_POSS
1629651,2021-22,Nic Claxton,Rotation,972.9,3,K 3PT Shot Making | BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629651,2022-23,Nic Claxton,Key Rotation,2272.4,1,HE OFFSCREEN_POSS
1629651,2023-24,Nic Claxton,Star,2115.8,1,HE OFFSCREEN_POSS
1629651,2024-25,Nic Claxton,Key Rotation,1883.0,1,HE OFFSCREEN_POSS
1629651,2025-26,Nic Claxton,Starter,1918.2,1,HE OFFSCREEN_POSS
1629652,2019-20,Luguentz Dort,Key Rotation,820.8000000000001,1,HE OFFSCREEN_POSS
1629652,2024-25,Luguentz Dort,Starter,2073.2,1,HE OFFSCREEN_POSS
1629652,2025-26,Luguentz Dort,Starter,1849.2,1,HE OFFSCREEN_POSS
1629653,2020-21,Devon Dotson,Garbage Time,50.599999999999994,2,GF Post Defense | HE OFFSCREEN_POSS
1629653,2021-22,Devon Dotson,Garbage Time,84.7,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629653,2022-23,Devon Dotson,Too Few Games,53.400000000000006,3,BF Floating_shot_FGM | FJ Off-Ball Chaser Defense | HE OFFSCREEN_POSS
1629655,2019-20,Daniel Gafford,Rotation,610.6,2,K 3PT Shot Making | HE OFFSCREEN_POSS
1629655,2020-21,Daniel Gafford,Rotation,793.8,2,K 3PT Shot Making | HE OFFSCREEN_POSS
1629655,2021-22,Daniel Gafford,Rotation,1447.2,1,HE OFFSCREEN_POSS
1629655,2022-23,Daniel Gafford,Rotation,1606.8000000000002,2,K 3PT Shot Making | HE OFFSCREEN_POSS
1629655,2023-24,Daniel Gafford,Key Rotation,1813.0,2,K 3PT Shot Making | HE OFFSCREEN_POSS
1629655,2024-25,Daniel Gafford,Rotation,1225.5,2,K 3PT Shot Making | HE OFFSCREEN_POSS
1629655,2025-26,Daniel Gafford,Key Rotation,1193.5,2,K 3PT Shot Making | HE OFFSCREEN_POSS
1629657,2019-20,Kyle Guy,Too Few Games,9.600000000000001,6,BF Floating_shot_FGM | EJ Pickpocket Rating | FC DEFLECTIONS | FD Passing Lane Defense | GF Post Defense | HE OFFSCREEN_POSS
1629657,2020-21,Kyle Guy,Garbage Time,235.6,1,HE OFFSCREEN_POSS
1629657,2021-22,Kyle Guy,Garbage Time,186.20000000000002,1,BF Floating_shot_FGM
1629658,2019-20,Jaylen Hoard,Garbage Time,102.7,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629658,2020-21,Jaylen Hoard,Rotation,319.2,1,HE OFFSCREEN_POSS
1629658,2021-22,Jaylen Hoard,Too Few Games,239.40000000000003,1,HE OFFSCREEN_POSS
1629659,2019-20,Talen Horton-Tucker,Too Few Games,81.0,1,HE OFFSCREEN_POSS
1629659,2024-25,Talen Horton-Tucker,Rotation,725.0,1,HE OFFSCREEN_POSS
1629660,2019-20,Ty Jerome,Rotation,328.59999999999997,1,HE OFFSCREEN_POSS
1629660,2023-24,Ty Jerome,Too Few Games,14.8,4,EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | GF Post Defense | HE OFFSCREEN_POSS
1629660,2024-25,Ty Jerome,Key Rotation,1393.0,1,HE OFFSCREEN_POSS
1629660,2025-26,Ty Jerome,Key Rotation,339.0,1,HE OFFSCREEN_POSS
1629662,2019-20,Mfiondu Kabengele,Garbage Time,64.80000000000001,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629662,2020-21,Mfiondu Kabengele,Garbage Time,280.8,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629662,2022-23,Mfiondu Kabengele,Too Few Games,36.4,4,BF Floating_shot_FGM | GA Ball Screen Navigation | GF Post Defense | HE OFFSCREEN_POSS
1629663,2019-20,Louis King,Garbage Time,62.0,3,EJ Pickpocket Rating | GF Post Defense | HE OFFSCREEN_POSS
1629663,2020-21,Louis King,Too Few Games,85.19999999999999,1,HE OFFSCREEN_POSS
1629663,2021-22,Louis King,Garbage Time,104.0,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629663,2022-23,Louis King,Too Few Games,28.8,3,EE CONTESTED_SHOTS_3PT | GF Post Defense | HE OFFSCREEN_POSS
1629665,2019-20,Jalen Lecque,Too Few Games,31.5,2,EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629665,2020-21,Jalen Lecque,Too Few Games,12.0,5,BF Floating_shot_FGM | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | GF Post Defense | HE OFFSCREEN_POSS
1629667,2019-20,Jalen McDaniels,Garbage Time,292.8,1,HE OFFSCREEN_POSS
1629667,2020-21,Jalen McDaniels,Rotation,902.4,1,HE OFFSCREEN_POSS
1629667,2021-22,Jalen McDaniels,Rotation,896.5,1,HE OFFSCREEN_POSS
1629667,2023-24,Jalen McDaniels,Rotation,540.0,1,HE OFFSCREEN_POSS
1629667,2024-25,Jalen McDaniels,Too Few Games,7.2,6,K 3PT Shot Making | L Midrange Shot Making | AL Off-Ball Shot Making | BF Floating_shot_FGM | GF Post Defense | HE OFFSCREEN_POSS
1629668,2019-20,Zach Norvell Jr,Too Few Games,41.0,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629669,2019-20,Jaylen Nowell,Garbage Time,151.5,2,EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629669,2023-24,Jaylen Nowell,Garbage Time,213.2,1,HE OFFSCREEN_POSS
1629669,2024-25,Jaylen Nowell,Too Few Games,168.0,2,EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629670,2020-21,Jordan Nwora,Garbage Time,273.0,1,HE OFFSCREEN_POSS
1629671,2019-20,Miye Oni,Garbage Time,109.0,1,HE OFFSCREEN_POSS
1629671,2020-21,Miye Oni,Garbage Time,518.4,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629671,2021-22,Miye Oni,Garbage Time,44.8,3,BF Floating_shot_FGM | EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629672,2020-21,Eric Paschall,Rotation,696.0,1,HE OFFSCREEN_POSS
1629672,2021-22,Eric Paschall,Garbage Time,736.5999999999999,1,HE OFFSCREEN_POSS
1629674,2021-22,Neemias Queta,Garbage Time,120.0,4,K 3PT Shot Making | BF Floating_shot_FGM | EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629674,2022-23,Neemias Queta,Too Few Games,28.5,5,K 3PT Shot Making | BF Floating_shot_FGM | EJ Pickpocket Rating | FJ Off-Ball Chaser Defense | HE OFFSCREEN_POSS
1629674,2023-24,Neemias Queta,Rotation,333.2,3,K 3PT Shot Making | BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629674,2024-25,Neemias Queta,Garbage Time,861.8000000000001,1,HE OFFSCREEN_POSS
1629674,2025-26,Neemias Queta,Star,1922.8,1,HE OFFSCREEN_POSS
1629675,2019-20,Naz Reid,Rotation,495.0,1,HE OFFSCREEN_POSS
1629675,2020-21,Naz Reid,Rotation,1344.0,1,HE OFFSCREEN_POSS
1629675,2021-22,Naz Reid,Rotation,1216.6000000000001,1,HE OFFSCREEN_POSS
1629676,2019-20,Isaiah Roby,Too Few Games,11.399999999999999,8,K 3PT Shot Making | AL Off-Ball Shot Making | BF Floating_shot_FGM | EJ Pickpocket Rating | FC DEFLECTIONS | FD Passing Lane Defense | GF Post Defense | HE OFFSCREEN_POSS
1629676,2020-21,Isaiah Roby,Key Rotation,1427.3999999999999,1,HE OFFSCREEN_POSS
1629676,2021-22,Isaiah Roby,Key Rotation,949.5000000000001,1,HE OFFSCREEN_POSS
1629676,2022-23,Isaiah Roby,Rotation,474.6,1,HE OFFSCREEN_POSS
1629677,2019-20,Luka Samanic,Too Few Games,48.300000000000004,4,BF Floating_shot_FGM | EJ Pickpocket Rating | GF Post Defense | HE OFFSCREEN_POSS
1629677,2020-21,Luka Samanic,Garbage Time,306.90000000000003,1,HE OFFSCREEN_POSS
1629677,2022-23,Luka Samanic,Too Few Games,161.0,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629677,2023-24,Luka Samanic,Garbage Time,404.2,1,HE OFFSCREEN_POSS
1629678,2019-20,Admiral Schofield,Rotation,369.59999999999997,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629678,2021-22,Admiral Schofield,Rotation,467.40000000000003,2,EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629678,2022-23,Admiral Schofield,Rotation,451.4,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629678,2023-24,Admiral Schofield,Garbage Time,85.10000000000001,4,BF Floating_shot_FGM | EJ Pickpocket Rating | GF Post Defense | HE OFFSCREEN_POSS
1629680,2020-21,Matisse Thybulle,Key Rotation,1300.0,1,HE OFFSCREEN_POSS
1629680,2021-22,Matisse Thybulle,Key Rotation,1683.0,1,HE OFFSCREEN_POSS
1629680,2022-23,Matisse Thybulle,Rotation,1199.8999999999999,1,HE OFFSCREEN_POSS
1629680,2023-24,Matisse Thybulle,Key Rotation,1488.5,1,HE OFFSCREEN_POSS
1629680,2024-25,Matisse Thybulle,Rotation,312.0,1,HE OFFSCREEN_POSS
1629680,2025-26,Matisse Thybulle,Rotation,480.0,1,HE OFFSCREEN_POSS
1629681,2020-21,Killian Tillie,Garbage Time,181.79999999999998,1,HE OFFSCREEN_POSS
1629681,2021-22,Killian Tillie,Rotation,460.8,1,HE OFFSCREEN_POSS
1629682,2019-20,Tremont Waters,Garbage Time,118.80000000000001,1,HE OFFSCREEN_POSS
1629682,2020-21,Tremont Waters,Garbage Time,236.6,1,HE OFFSCREEN_POSS
1629682,2021-22,Tremont Waters,Too Few Games,50.400000000000006,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629683,2019-20,Quinndary Weatherspoon,Garbage Time,78.1,2,GF Post Defense | HE OFFSCREEN_POSS
1629683,2020-21,Quinndary Weatherspoon,Garbage Time,122.0,1,HE OFFSCREEN_POSS
1629683,2021-22,Quinndary Weatherspoon,Garbage Time,73.7,3,BF Floating_shot_FGM | EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629684,2019-20,Grant Williams,Rotation,1041.8999999999999,1,HE OFFSCREEN_POSS
1629684,2020-21,Grant Williams,Rotation,1140.3000000000002,1,HE OFFSCREEN_POSS
1629684,2021-22,Grant Williams,Key Rotation,1878.8,1,HE OFFSCREEN_POSS
1629684,2023-24,Grant Williams,Starter,2128.0,1,HE OFFSCREEN_POSS
1629684,2024-25,Grant Williams,Starter,478.4,1,HE OFFSCREEN_POSS
1629684,2025-26,Grant Williams,Key Rotation,712.8000000000001,1,HE OFFSCREEN_POSS
1629685,2021-22,Dylan Windler,Garbage Time,459.99999999999994,1,HE OFFSCREEN_POSS
1629685,2022-23,Dylan Windler,Too Few Games,10.5,6,L Midrange Shot Making | BF Floating_shot_FGM | EJ Pickpocket Rating | GA Ball Screen Navigation | GF Post Defense | HE OFFSCREEN_POSS
1629685,2023-24,Dylan Windler,Too Few Games,108.80000000000001,3,BF Floating_shot_FGM | EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629686,2020-21,Deividas Sirvydis,Garbage Time,134.0,3,BF Floating_shot_FGM | GF Post Defense | HE OFFSCREEN_POSS
1629686,2021-22,Deividas Sirvydis,Too Few Games,26.700000000000003,4,BF Floating_shot_FGM | EJ Pickpocket Rating | GF Post Defense | HE OFFSCREEN_POSS
1629690,2019-20,Adam Mokoka,Garbage Time,112.19999999999999,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629690,2020-21,Adam Mokoka,Garbage Time,56.0,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629712,2020-21,Didi Louzada,Too Few Games,56.400000000000006,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629712,2021-22,Didi Louzada,Too Few Games,129.6,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629713,2019-20,Justin James,Garbage Time,234.0,2,EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629713,2020-21,Justin James,Garbage Time,309.59999999999997,1,HE OFFSCREEN_POSS
1629714,2019-20,Jarrell Brantley,Garbage Time,96.3,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629714,2020-21,Jarrell Brantley,Garbage Time,137.20000000000002,2,GA Ball Screen Navigation | HE OFFSCREEN_POSS
1629714,2022-23,Jarrell Brantley,Too Few Games,38.8,3,BF Floating_shot_FGM | EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629716,2019-20,Marques Bolden,Too Few Games,2.8,11,K 3PT Shot Making | L Midrange Shot Making | AL Off-Ball Shot Making | BF Floating_shot_FGM | CY Passing Creation Quality | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | FJ Off-Ball Chaser Defense | GA Ball Screen Navigation | GF Post Defense | HE OFFSCREEN_POSS
1629716,2020-21,Marques Bolden,Too Few Games,28.799999999999997,6,K 3PT Shot Making | AL Off-Ball Shot Making | BF Floating_shot_FGM | EJ Pickpocket Rating | GF Post Defense | HE OFFSCREEN_POSS
1629716,2023-24,Marques Bolden,Garbage Time,121.0,2,EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629717,2023-24,Armoni Brooks,Garbage Time,104.0,2,EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629718,2019-20,Charlie Brown Jr,Garbage Time,40.0,3,EJ Pickpocket Rating | GF Post Defense | HE OFFSCREEN_POSS
1629718,2020-21,Charlie Brown Jr,Garbage Time,152.1,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629718,2021-22,Charlie Brown Jr,Garbage Time,178.2,3,BF Floating_shot_FGM | GF Post Defense | HE OFFSCREEN_POSS
1629718,2023-24,Charlie Brown Jr,Too Few Games,37.6,4,BF Floating_shot_FGM | EJ Pickpocket Rating | GF Post Defense | HE OFFSCREEN_POSS
1629719,2019-20,Devontae Cacok,,8.9,22,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629719,2020-21,Devontae Cacok,,98.0,21,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629719,2021-22,Devontae Cacok,,121.5,20,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629723,2019-20,John Konchar,,180.5,20,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629723,2020-21,John Konchar,,576.2,20,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629723,2021-22,John Konchar,,1288.8,20,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629723,2022-23,John Konchar,,1490.3999999999999,20,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629723,2023-24,John Konchar,,1171.5,20,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629723,2024-25,John Konchar,,556.6,20,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629723,2025-26,John Konchar,Rotation,1114.3999999999999,2,FJ Off-Ball Chaser Defense | HE OFFSCREEN_POSS
1629724,2019-20,Vic Law,Garbage Time,61.6,2,GF Post Defense | HE OFFSCREEN_POSS
1629725,2019-20,Jeremiah Martin,,99.0,20,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629725,2020-21,Jeremiah Martin,,75.60000000000001,21,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629726,2019-20,Garrison Mathews,Garbage Time,226.79999999999998,1,HE OFFSCREEN_POSS
1629726,2025-26,Garrison Mathews,Rotation,196.5,1,HE OFFSCREEN_POSS
1629729,2019-20,Josh Reaves,Too Few Games,28.4,3,BF Floating_shot_FGM | EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629730,2019-20,Rayjon Tucker,Garbage Time,162.0,1,HE OFFSCREEN_POSS
1629730,2020-21,Rayjon Tucker,Garbage Time,68.60000000000001,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629730,2021-22,Rayjon Tucker,Too Few Games,71.0,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629731,2019-20,Dean Wade,Garbage Time,72.0,3,BF Floating_shot_FGM | EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629731,2020-21,Dean Wade,Rotation,1209.6,1,HE OFFSCREEN_POSS
1629731,2021-22,Dean Wade,Rotation,979.1999999999999,1,HE OFFSCREEN_POSS
1629731,2022-23,Dean Wade,Key Rotation,893.2,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629731,2023-24,Dean Wade,Rotation,1107.0,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629731,2024-25,Dean Wade,Key Rotation,1250.8,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
1629731,2025-26,Dean Wade,Key Rotation,1315.7,1,HE OFFSCREEN_POSS
1629734,2019-20,Kyle Alexander,,13.4,22,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629735,2019-20,Chris Silva,,347.6,20,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629735,2020-21,Chris Silva,,93.0,21,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629735,2021-22,Chris Silva,,91.0,20,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629735,2022-23,Chris Silva,,3.0,22,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1629738,2019-20,Vincent Poirier,Garbage Time,129.8,3,BF Floating_shot_FGM | EJ Pickpocket Rating | HE OFFSCREEN_POSS
1629738,2020-21,Vincent Poirier,Garbage Time,39.0,4,BF Floating_shot_FGM | EJ Pickpocket Rating | GF Post Defense | HE OFFSCREEN_POSS
1629739,2019-20,William Howard,Too Few Games,13.2,7,L Midrange Shot Making | BF Floating_shot_FGM | CY Passing Creation Quality | EJ Pickpocket Rating | FC DEFLECTIONS | FD Passing Lane Defense | HE OFFSCREEN_POSS
1629740,2020-21,Nicolo Melli,Rotation,567.0,1,HE OFFSCREEN_POSS
1629741,2019-20,Marko Guduric,Rotation,484.0,1,HE OFFSCREEN_POSS
1629742,2019-20,Stanton Kidd,,15.2,22,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | HD Off-Ball Gravity | HE OFFSCREEN_POSS
